"Timestamp","VM Carpark Lighting Hour Meter Trend Log","VM Carpark Power Hour Meter Trend Log","VM Mechanical Hour Meter Trend Log","VM Tenant Lighting Hour Meter Trend Log","VM Tenant Power Hour Meter Trend Log","VM Lifts Hour Meter Trend Log"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"," (Offline)"
"7/12/2019 7:00:00 AM","0.00","0.00","27.00","16.63","92.88","1.65","","","","","","",""
"7/12/2019 6:00:00 AM","0.00","0.00","25.75","14.63","96.25","1.55","","","","","","",""
"7/12/2019 5:00:00 AM","0.00","0.00","26.00","14.50","96.50","1.58","","","","","","",""
"7/12/2019 4:00:00 AM","0.00","0.00","29.25","16.00","96.00","1.56","","","","","","",""
"7/12/2019 3:00:00 AM","0.00","0.00","32.50","16.13","98.63","1.57","","","","","","",""
"7/12/2019 2:00:00 AM","0.00","0.00","45.00","36.63","99.13","1.80","","","","","","",""
"7/12/2019 1:00:00 AM","0.00","0.00","50.00","55.38","100.00","2.01","","","","","","",""
"7/12/2019 12:00:00 AM","0.00","0.00","59.75","62.25","101.13","2.55","","","","","","",""
"6/12/2019 11:00:00 PM","0.00","0.00","70.50","67.25","103.50","2.57","","","","","","",""
"6/12/2019 10:00:00 PM","0.00","0.00","87.00","75.63","106.00","3.39","","","","","","",""
"6/12/2019 9:00:00 PM","0.00","0.00","93.00","76.88","108.00","3.95","","","","","","",""
"6/12/2019 8:00:00 PM","0.00","0.00","93.25","86.38","116.25","4.17","","","","","","",""
"6/12/2019 7:00:00 PM","0.00","0.00","118.00","102.00","117.13","5.06","","","","","","",""
"6/12/2019 6:00:00 PM","0.00","0.00","123.75","111.13","117.38","6.16","","","","","","",""
"6/12/2019 5:00:00 PM","0.00","0.00","122.50","115.25","129.13","5.42","","","","","","",""
"6/12/2019 4:00:00 PM","523,017.34","122,785.63","2,090,978.75","1,301,062.75","2,030,809.63","73,847.87","","","","","","",""
"6/12/2019 3:00:00 PM","0.00","0.00","0.00","0.00","0.00","0.00","","","","","","",""
"6/12/2019 2:00:00 PM","0.00","0.00","117.25","108.38","128.13","6.73","","","","","","",""
"6/12/2019 1:00:00 PM","0.00","0.00","114.50","103.13","119.38","5.26","","","","","","",""
"6/12/2019 12:00:00 PM","0.00","0.00","103.00","99.00","116.75","5.07","","","","","","",""
"6/12/2019 11:00:00 AM","0.00","0.00","94.25","94.00","110.88","7.25","","","","","","",""
"6/12/2019 10:00:00 AM","0.00","0.00","84.00","84.25","110.25","6.31","","","","","","",""
"6/12/2019 9:00:00 AM","0.00","0.00","77.25","67.13","106.88","3.71","","","","","","",""
"6/12/2019 8:00:00 AM","0.00","0.00","69.25","53.63","100.63","2.27","","","","","","",""
"6/12/2019 7:00:00 AM","0.00","0.00","56.25","49.00","96.63","1.80","","","","","","",""
"6/12/2019 6:00:00 AM","0.00","0.00","43.25","44.00","100.75","1.99","","","","","","",""
"6/12/2019 5:00:00 AM","0.00","0.00","26.75","18.00","99.25","1.65","","","","","","",""
"6/12/2019 4:00:00 AM","0.00","0.00","30.75","16.00","99.38","1.60","","","","","","",""
"6/12/2019 3:00:00 AM","0.00","0.00","36.00","16.25","100.75","1.58","","","","","","",""
"6/12/2019 2:00:00 AM","0.00","0.00","48.25","33.00","101.88","1.73","","","","","","",""
"6/12/2019 1:00:00 AM","0.00","0.00","59.50","59.13","104.38","1.99","","","","","","",""
"6/12/2019 12:00:00 AM","0.00","0.00","67.00","60.25","107.00","2.18","","","","","","",""
"5/12/2019 11:00:00 PM","0.00","0.00","78.25","71.63","110.25","2.30","","","","","","",""
"5/12/2019 10:00:00 PM","0.00","0.00","86.00","79.88","112.75","3.14","","","","","","",""
"5/12/2019 9:00:00 PM","0.00","0.00","95.75","82.00","119.25","3.92","","","","","","",""
"5/12/2019 8:00:00 PM","0.00","0.00","97.25","91.38","126.75","4.61","","","","","","",""
"5/12/2019 7:00:00 PM","0.00","0.00","115.75","105.50","128.50","5.95","","","","","","",""
"5/12/2019 6:00:00 PM","0.00","0.00","116.00","104.75","126.38","6.71","","","","","","",""
"5/12/2019 5:00:00 PM","0.00","0.00","122.25","108.75","128.63","6.02","","","","","","",""
"5/12/2019 4:00:00 PM","0.00","0.00","121.00","113.88","130.00","5.92","","","","","","",""
"5/12/2019 3:00:00 PM","0.00","0.00","119.00","110.25","124.25","6.33","","","","","","",""
"5/12/2019 2:00:00 PM","0.00","0.00","107.25","102.75","123.88","6.23","","","","","","",""
"5/12/2019 1:00:00 PM","0.00","0.00","104.75","101.75","125.25","5.34","","","","","","",""
"5/12/2019 12:00:00 PM","0.00","0.00","100.75","101.38","120.38","5.70","","","","","","",""
"5/12/2019 11:00:00 AM","0.00","0.00","86.75","92.13","113.50","6.91","","","","","","",""
"5/12/2019 10:00:00 AM","0.00","0.00","79.25","82.50","105.75","7.72","","","","","","",""
"5/12/2019 9:00:00 AM","0.00","0.00","78.25","72.13","103.63","4.39","","","","","","",""
"5/12/2019 8:00:00 AM","0.00","0.00","72.00","57.13","100.38","2.28","","","","","","",""
"5/12/2019 7:00:00 AM","0.00","0.00","55.50","53.38","97.13","1.93","","","","","","",""
"5/12/2019 6:00:00 AM","0.00","0.00","44.00","42.00","99.63","1.80","","","","","","",""
"5/12/2019 5:00:00 AM","0.00","0.00","26.75","16.88","98.38","1.58","","","","","","",""
"5/12/2019 4:00:00 AM","0.00","0.00","30.00","14.88","99.00","1.56","","","","","","",""
"5/12/2019 3:00:00 AM","0.00","0.00","36.50","15.63","100.38","1.59","","","","","","",""
"5/12/2019 2:00:00 AM","0.00","0.00","47.25","35.63","101.25","1.80","","","","","","",""
"5/12/2019 1:00:00 AM","0.00","0.00","56.25","58.00","102.25","2.06","","","","","","",""
"5/12/2019 12:00:00 AM","0.00","0.00","63.00","62.13","105.75","2.16","","","","","","",""
"4/12/2019 11:00:00 PM","0.00","0.00","72.75","69.38","109.75","2.52","","","","","","",""
"4/12/2019 10:00:00 PM","0.00","0.00","82.00","78.38","110.25","3.24","","","","","","",""
"4/12/2019 9:00:00 PM","0.00","0.00","90.75","81.00","114.88","3.25","","","","","","",""
"4/12/2019 8:00:00 PM","0.00","0.00","102.00","95.38","122.50","4.52","","","","","","",""
"4/12/2019 7:00:00 PM","0.00","0.00","119.75","99.88","119.63","5.14","","","","","","",""
"4/12/2019 6:00:00 PM","0.00","0.00","116.75","109.25","119.63","5.53","","","","","","",""
"4/12/2019 5:00:00 PM","0.00","0.00","119.75","110.63","124.75","5.64","","","","","","",""
"4/12/2019 4:00:00 PM","0.00","0.00","122.00","110.50","137.38","6.38","","","","","","",""
"4/12/2019 3:00:00 PM","0.00","0.00","121.75","107.88","138.38","6.07","","","","","","",""
"4/12/2019 2:00:00 PM","0.00","0.00","115.25","105.88","129.75","6.98","","","","","","",""
"4/12/2019 1:00:00 PM","0.00","0.00","107.75","104.25","123.75","5.23","","","","","","",""
"4/12/2019 12:00:00 PM","0.00","0.00","106.50","101.38","121.75","5.52","","","","","","",""
"4/12/2019 11:00:00 AM","0.00","0.00","99.50","95.13","115.63","7.49","","","","","","",""
"4/12/2019 10:00:00 AM","0.00","0.00","89.00","82.75","108.00","6.85","","","","","","",""
"4/12/2019 9:00:00 AM","0.00","0.00","82.00","70.25","101.13","4.06","","","","","","",""
"4/12/2019 8:00:00 AM","0.00","0.00","74.50","56.75","100.25","2.36","","","","","","",""
"4/12/2019 7:00:00 AM","0.00","0.00","55.50","51.75","95.00","2.13","","","","","","",""
"4/12/2019 6:00:00 AM","0.00","0.00","43.00","44.63","97.75","1.91","","","","","","",""
"4/12/2019 5:00:00 AM","0.00","0.00","27.25","17.00","97.38","1.65","","","","","","",""
"4/12/2019 4:00:00 AM","0.00","0.00","27.25","16.00","98.25","1.56","","","","","","",""
"4/12/2019 3:00:00 AM","0.00","0.00","31.75","15.50","103.75","1.59","","","","","","",""
"4/12/2019 2:00:00 AM","0.00","0.00","46.50","31.50","103.38","1.71","","","","","","",""
"4/12/2019 1:00:00 AM","0.00","0.00","61.00","58.00","104.13","1.94","","","","","","",""
"4/12/2019 12:00:00 AM","0.00","0.00","67.50","61.63","106.88","2.02","","","","","","",""
"3/12/2019 11:00:00 PM","0.00","0.00","71.50","68.75","107.75","2.47","","","","","","",""
"3/12/2019 10:00:00 PM","0.00","0.00","78.00","76.00","108.63","3.27","","","","","","",""
"3/12/2019 9:00:00 PM","0.00","0.00","84.75","73.63","114.25","3.02","","","","","","",""
"3/12/2019 8:00:00 PM","0.00","0.00","86.00","90.00","119.63","3.91","","","","","","",""
"3/12/2019 7:00:00 PM","0.00","0.00","104.25","101.75","119.63","5.08","","","","","","",""
"3/12/2019 6:00:00 PM","0.00","0.00","108.75","107.88","120.88","6.67","","","","","","",""
"3/12/2019 5:00:00 PM","0.00","0.00","108.50","107.13","126.13","5.24","","","","","","",""
"3/12/2019 4:00:00 PM","0.00","0.00","104.25","106.00","129.13","5.71","","","","","","",""
"3/12/2019 3:00:00 PM","0.00","0.00","103.50","103.38","124.75","6.63","","","","","","",""
"3/12/2019 2:00:00 PM","0.00","0.00","103.50","104.00","118.50","5.60","","","","","","",""
"3/12/2019 1:00:00 PM","0.00","0.00","104.50","101.63","112.75","5.05","","","","","","",""
"3/12/2019 12:00:00 PM","0.00","0.00","102.25","98.88","108.13","4.90","","","","","","",""
"3/12/2019 11:00:00 AM","0.00","0.00","94.50","93.00","105.63","6.82","","","","","","",""
"3/12/2019 10:00:00 AM","0.00","0.00","85.75","80.25","104.63","7.44","","","","","","",""
"3/12/2019 9:00:00 AM","0.00","0.00","87.50","69.88","102.63","4.24","","","","","","",""
"3/12/2019 8:00:00 AM","0.00","0.00","81.75","57.00","100.50","2.32","","","","","","",""
"3/12/2019 7:00:00 AM","0.00","0.00","53.75","51.13","96.38","1.86","","","","","","",""
"3/12/2019 6:00:00 AM","0.00","0.00","42.50","43.38","99.63","1.84","","","","","","",""
"3/12/2019 5:00:00 AM","0.00","0.00","27.00","15.63","99.88","1.59","","","","","","",""
"3/12/2019 4:00:00 AM","0.00","0.00","28.25","15.63","98.75","1.59","","","","","","",""
"3/12/2019 3:00:00 AM","0.00","0.00","32.25","15.88","99.75","1.57","","","","","","",""
"3/12/2019 2:00:00 AM","0.00","0.00","47.00","34.75","99.88","1.79","","","","","","",""
"3/12/2019 1:00:00 AM","0.00","0.00","53.50","53.75","102.50","2.02","","","","","","",""
"3/12/2019 12:00:00 AM","0.00","0.00","60.75","56.50","105.00","1.84","","","","","","",""
"2/12/2019 11:00:00 PM","0.00","0.00","64.75","64.00","107.75","2.77","","","","","","",""
"2/12/2019 10:00:00 PM","0.00","0.00","75.50","70.63","111.00","2.77","","","","","","",""
"2/12/2019 9:00:00 PM","0.00","0.00","82.50","76.38","113.00","3.24","","","","","","",""
"2/12/2019 8:00:00 PM","0.00","0.00","87.25","88.25","119.75","3.95","","","","","","",""
"2/12/2019 7:00:00 PM","0.00","0.00","105.75","96.63","117.88","4.63","","","","","","",""
"2/12/2019 6:00:00 PM","0.00","0.00","109.25","102.75","115.13","5.34","","","","","","",""
"2/12/2019 5:00:00 PM","0.00","0.00","119.75","108.13","119.00","5.58","","","","","","",""
"2/12/2019 4:00:00 PM","0.00","0.00","117.25","105.00","120.63","5.13","","","","","","",""
"2/12/2019 3:00:00 PM","0.00","0.00","111.25","103.50","120.88","6.21","","","","","","",""
"2/12/2019 2:00:00 PM","0.00","0.00","103.25","103.00","121.75","6.47","","","","","","",""
"2/12/2019 1:00:00 PM","0.00","0.00","101.25","96.75","111.50","4.65","","","","","","",""
"2/12/2019 12:00:00 PM","0.00","0.00","96.75","94.88","109.38","5.34","","","","","","",""
"2/12/2019 11:00:00 AM","0.00","0.00","93.75","92.00","109.38","6.70","","","","","","",""
"2/12/2019 10:00:00 AM","0.00","0.00","86.75","81.75","106.63","6.50","","","","","","",""
"2/12/2019 9:00:00 AM","0.00","0.00","81.50","66.50","101.63","3.76","","","","","","",""
"2/12/2019 8:00:00 AM","0.00","0.00","72.00","52.00","100.75","2.29","","","","","","",""
"2/12/2019 7:00:00 AM","0.00","0.00","53.00","47.88","96.88","2.07","","","","","","",""
"2/12/2019 6:00:00 AM","0.00","0.00","41.50","42.25","99.25","1.77","","","","","","",""
"2/12/2019 5:00:00 AM","0.00","0.00","27.50","17.13","98.88","1.59","","","","","","",""
"2/12/2019 4:00:00 AM","0.00","0.00","27.25","14.88","98.38","1.62","","","","","","",""
"2/12/2019 3:00:00 AM","0.00","0.00","28.25","16.00","98.25","1.62","","","","","","",""
"2/12/2019 2:00:00 AM","0.00","0.00","33.25","17.00","96.63","1.56","","","","","","",""
"2/12/2019 1:00:00 AM","0.00","0.00","35.00","32.25","96.75","1.62","","","","","","",""
"2/12/2019 12:00:00 AM","0.00","0.00","35.75","31.88","96.50","1.62","","","","","","",""
"1/12/2019 11:00:00 PM","0.00","0.00","35.75","33.25","97.88","1.68","","","","","","",""
"1/12/2019 10:00:00 PM","0.00","0.00","37.75","31.88","97.50","1.70","","","","","","",""
"1/12/2019 9:00:00 PM","0.00","0.00","39.75","30.75","98.25","1.73","","","","","","",""
"1/12/2019 8:00:00 PM","0.00","0.00","46.50","49.13","98.75","2.03","","","","","","",""
"1/12/2019 7:00:00 PM","0.00","0.00","51.50","61.00","93.13","2.63","","","","","","",""
"1/12/2019 6:00:00 PM","0.00","0.00","55.75","68.00","89.13","3.44","","","","","","",""
"1/12/2019 5:00:00 PM","0.00","0.00","55.75","72.00","91.38","3.52","","","","","","",""
"1/12/2019 4:00:00 PM","0.00","0.00","55.00","66.88","91.88","3.34","","","","","","",""
"1/12/2019 3:00:00 PM","0.00","0.00","56.25","64.63","92.25","3.52","","","","","","",""
"1/12/2019 2:00:00 PM","0.00","0.00","55.25","64.50","92.50","4.01","","","","","","",""
"1/12/2019 1:00:00 PM","0.00","0.00","54.25","62.63","89.88","4.02","","","","","","",""
"1/12/2019 12:00:00 PM","0.00","0.00","50.50","58.88","89.88","3.41","","","","","","",""
"1/12/2019 11:00:00 AM","0.00","0.00","45.50","49.25","88.25","3.23","","","","","","",""
"1/12/2019 10:00:00 AM","0.00","0.00","38.75","34.38","92.88","2.09","","","","","","",""
"1/12/2019 9:00:00 AM","0.00","0.00","37.50","28.00","98.00","1.61","","","","","","",""
"1/12/2019 8:00:00 AM","0.00","0.00","36.50","22.00","97.75","1.63","","","","","","",""
"1/12/2019 7:00:00 AM","0.00","0.00","36.75","28.00","93.38","1.74","","","","","","",""
"1/12/2019 6:00:00 AM","0.00","0.00","30.25","22.75","96.38","1.76","","","","","","",""
"1/12/2019 5:00:00 AM","0.00","0.00","27.50","14.25","96.38","1.58","","","","","","",""
"1/12/2019 4:00:00 AM","0.00","0.00","27.00","14.00","96.38","1.58","","","","","","",""
"1/12/2019 3:00:00 AM","0.00","0.00","27.00","15.00","97.63","1.59","","","","","","",""
"1/12/2019 2:00:00 AM","0.00","0.00","28.75","13.38","97.25","1.56","","","","","","",""
"1/12/2019 1:00:00 AM","0.00","0.00","30.25","27.25","97.00","1.58","","","","","","",""
"1/12/2019 12:00:00 AM","0.00","0.00","34.50","27.25","98.75","1.58","","","","","","",""
"30/11/2019 11:00:00 PM","0.00","0.00","38.25","29.88","98.88","1.74","","","","","","",""
"30/11/2019 10:00:00 PM","0.00","0.00","39.25","30.75","98.25","1.66","","","","","","",""
"30/11/2019 9:00:00 PM","0.00","0.00","40.50","33.38","97.88","1.71","","","","","","",""
"30/11/2019 8:00:00 PM","0.00","0.00","45.00","37.63","99.63","1.70","","","","","","",""
"30/11/2019 7:00:00 PM","0.00","0.00","50.50","48.13","92.88","2.09","","","","","","",""
"30/11/2019 6:00:00 PM","0.00","0.00","53.00","60.50","90.13","2.80","","","","","","",""
"30/11/2019 5:00:00 PM","0.00","0.00","56.00","59.00","89.88","2.24","","","","","","",""
"30/11/2019 4:00:00 PM","0.00","0.00","57.25","62.38","90.38","2.54","","","","","","",""
"30/11/2019 3:00:00 PM","0.00","0.00","53.50","64.75","93.00","3.20","","","","","","",""
"30/11/2019 2:00:00 PM","0.00","0.00","55.50","66.38","95.25","2.77","","","","","","",""
"30/11/2019 1:00:00 PM","0.00","0.00","50.50","62.88","94.88","3.10","","","","","","",""
"30/11/2019 12:00:00 PM","0.00","0.00","48.25","57.75","93.00","2.52","","","","","","",""
"30/11/2019 11:00:00 AM","0.00","0.00","41.75","48.88","91.63","2.06","","","","","","",""
"30/11/2019 10:00:00 AM","0.00","0.00","36.75","38.63","95.25","1.94","","","","","","",""
"30/11/2019 9:00:00 AM","0.00","0.00","33.25","25.00","98.38","1.61","","","","","","",""
"30/11/2019 8:00:00 AM","0.00","0.00","33.75","17.00","98.13","1.63","","","","","","",""
"30/11/2019 7:00:00 AM","0.00","0.00","31.25","16.88","95.75","1.60","","","","","","",""
"30/11/2019 6:00:00 AM","0.00","0.00","27.00","14.38","98.75","1.57","","","","","","",""
"30/11/2019 5:00:00 AM","0.00","0.00","28.25","14.13","98.13","1.58","","","","","","",""
"30/11/2019 4:00:00 AM","0.00","0.00","29.50","15.25","98.38","1.61","","","","","","",""
"30/11/2019 3:00:00 AM","0.00","0.00","31.50","15.25","98.38","1.59","","","","","","",""
"30/11/2019 2:00:00 AM","0.00","0.00","45.50","30.00","99.00","1.67","","","","","","",""
"30/11/2019 1:00:00 AM","0.00","0.00","48.00","47.25","99.25","1.71","","","","","","",""
"30/11/2019 12:00:00 AM","0.00","0.00","59.25","59.50","102.00","1.91","","","","","","",""
"29/11/2019 11:00:00 PM","0.00","0.00","64.50","61.88","103.25","1.96","","","","","","",""
"29/11/2019 10:00:00 PM","0.00","0.00","72.25","67.88","105.75","2.63","","","","","","",""
"29/11/2019 9:00:00 PM","0.00","0.00","83.00","75.25","107.00","3.16","","","","","","",""
"29/11/2019 8:00:00 PM","0.00","0.00","83.00","84.38","111.25","3.88","","","","","","",""
"29/11/2019 7:00:00 PM","0.00","0.00","101.25","89.63","110.50","4.20","","","","","","",""
"29/11/2019 6:00:00 PM","0.00","0.00","109.50","96.63","113.38","5.29","","","","","","",""
"29/11/2019 5:00:00 PM","0.00","0.00","113.25","102.88","121.88","5.17","","","","","","",""
"29/11/2019 4:00:00 PM","0.00","0.00","114.75","102.38","126.38","5.66","","","","","","",""
"29/11/2019 3:00:00 PM","0.00","0.00","119.75","104.00","124.13","5.38","","","","","","",""
"29/11/2019 2:00:00 PM","0.00","0.00","114.75","102.50","127.75","4.79","","","","","","",""
"29/11/2019 1:00:00 PM","0.00","0.00","109.25","100.38","119.38","4.52","","","","","","",""
"29/11/2019 12:00:00 PM","0.00","0.00","109.50","100.75","116.25","4.02","","","","","","",""
"29/11/2019 11:00:00 AM","0.00","0.00","102.25","95.00","117.38","6.27","","","","","","",""
"29/11/2019 10:00:00 AM","0.00","0.00","103.00","89.38","115.63","7.46","","","","","","",""
"29/11/2019 9:00:00 AM","0.00","0.00","81.25","66.00","104.63","4.44","","","","","","",""
"29/11/2019 8:00:00 AM","0.00","0.00","71.75","56.38","102.75","2.32","","","","","","",""
"29/11/2019 7:00:00 AM","0.00","0.00","57.00","49.13","97.13","1.92","","","","","","",""
"29/11/2019 6:00:00 AM","0.00","0.00","45.25","41.25","100.25","1.79","","","","","","",""
"29/11/2019 5:00:00 AM","0.00","0.00","32.75","23.25","100.75","1.72","","","","","","",""
"29/11/2019 4:00:00 AM","0.00","0.00","30.50","15.25","100.13","1.58","","","","","","",""
"29/11/2019 3:00:00 AM","0.00","0.00","32.75","15.13","99.75","1.61","","","","","","",""
"29/11/2019 2:00:00 AM","0.00","0.00","47.50","27.25","99.50","1.64","","","","","","",""
"29/11/2019 1:00:00 AM","0.00","0.00","49.00","45.63","101.38","1.76","","","","","","",""
"29/11/2019 12:00:00 AM","0.00","0.00","63.00","57.88","109.13","2.16","","","","","","",""
"28/11/2019 11:00:00 PM","0.00","0.00","76.00","73.25","113.38","2.55","","","","","","",""
"28/11/2019 10:00:00 PM","0.00","0.00","85.50","82.00","115.63","3.48","","","","","","",""
"28/11/2019 9:00:00 PM","0.00","0.00","97.50","89.75","118.38","3.73","","","","","","",""
"28/11/2019 8:00:00 PM","0.00","0.00","104.75","97.25","124.00","4.16","","","","","","",""
"28/11/2019 7:00:00 PM","0.00","0.00","116.00","99.13","121.00","6.05","","","","","","",""
"28/11/2019 6:00:00 PM","0.00","0.00","119.50","104.38","121.38","5.29","","","","","","",""
"28/11/2019 5:00:00 PM","0.00","0.00","126.75","110.50","130.00","5.12","","","","","","",""
"28/11/2019 4:00:00 PM","0.00","0.00","126.50","111.50","129.88","5.78","","","","","","",""
"28/11/2019 3:00:00 PM","0.00","0.00","122.00","109.75","130.38","5.71","","","","","","",""
"28/11/2019 2:00:00 PM","0.00","0.00","120.75","102.25","129.63","4.99","","","","","","",""
"28/11/2019 1:00:00 PM","0.00","0.00","118.75","105.00","131.25","4.63","","","","","","",""
"28/11/2019 12:00:00 PM","0.00","0.00","113.25","102.25","121.75","5.56","","","","","","",""
"28/11/2019 11:00:00 AM","0.00","0.00","101.50","90.38","108.13","7.79","","","","","","",""
"28/11/2019 10:00:00 AM","0.00","0.00","90.75","80.25","104.00","7.51","","","","","","",""
