"Timestamp","OaTmp - Trend - Extd","OaRH - Trend - Extd"
"27/01/2020 9:16:13 PM","15.86","68.10"
"27/01/2020 9:11:13 PM","15.91","67.96"
"27/01/2020 9:06:13 PM","15.99","67.39"
"27/01/2020 9:01:13 PM","16.07","66.56"
"27/01/2020 8:56:13 PM","16.12","65.69"
"27/01/2020 8:51:13 PM","16.15","65.01"
"27/01/2020 8:46:13 PM","16.18","64.61"
"27/01/2020 8:41:13 PM","16.23","64.96"
"27/01/2020 8:36:13 PM","16.12","64.66"
"27/01/2020 8:31:13 PM","16.18","64.77"
"27/01/2020 8:26:13 PM","16.31","65.77"
"27/01/2020 8:21:13 PM","16.41","66.34"
"27/01/2020 8:16:13 PM","16.54","65.26"
"27/01/2020 8:11:13 PM","16.68","65.34"
"27/01/2020 8:06:13 PM","16.89","64.45"
"27/01/2020 8:01:13 PM","17.18","63.17"
"27/01/2020 7:56:13 PM","17.36","62.77"
"27/01/2020 7:51:13 PM","17.65","61.88"
"27/01/2020 7:46:13 PM","18.02","60.36"
"27/01/2020 7:41:13 PM","18.44","58.52"
"27/01/2020 7:36:13 PM","18.96","56.98"
"27/01/2020 7:31:13 PM","18.86","56.49"
"27/01/2020 7:26:13 PM","19.31","54.30"
"27/01/2020 7:21:13 PM","19.88","52.52"
"27/01/2020 7:16:13 PM","20.17","50.98"
"27/01/2020 7:11:13 PM","20.62","50.17"
"27/01/2020 7:06:13 PM","20.65","49.76"
"27/01/2020 7:01:13 PM","20.70","50.33"
"27/01/2020 6:56:13 PM","20.41","51.54"
"27/01/2020 6:51:13 PM","20.09","52.44"
"27/01/2020 6:46:13 PM","20.17","52.09"
"27/01/2020 6:41:13 PM","20.65","51.25"
"27/01/2020 6:36:13 PM","20.91","50.71"
"27/01/2020 6:31:13 PM","20.93","51.19"
"27/01/2020 6:26:13 PM","20.99","51.19"
"27/01/2020 6:21:13 PM","20.99","51.98"
"27/01/2020 6:16:13 PM","21.46","50.54"
"27/01/2020 6:11:13 PM","22.07","49.27"
"27/01/2020 6:06:13 PM","22.17","49.33"
"27/01/2020 6:01:13 PM","22.23","49.49"
"27/01/2020 5:56:13 PM","22.09","50.08"
"27/01/2020 5:51:13 PM","22.17","51.19"
"27/01/2020 5:46:13 PM","21.83","53.14"
"27/01/2020 5:41:13 PM","21.96","52.55"
"27/01/2020 5:36:13 PM","21.96","52.36"
"27/01/2020 5:31:13 PM","22.09","49.71"
"27/01/2020 5:26:13 PM","22.09","49.76"
"27/01/2020 5:21:13 PM","22.33","49.38"
"27/01/2020 5:16:13 PM","22.01","50.11"
"27/01/2020 5:11:13 PM","22.23","49.33"
"27/01/2020 5:06:13 PM","22.49","48.95"
"27/01/2020 5:01:13 PM","22.60","48.62"
"27/01/2020 4:56:13 PM","22.54","49.49"
"27/01/2020 4:51:13 PM","22.81","50.22"
"27/01/2020 4:46:13 PM","22.99","48.92"
"27/01/2020 4:41:13 PM","23.04","49.00"
"27/01/2020 4:36:13 PM","22.75","49.87"
"27/01/2020 4:31:13 PM","22.20","51.36"
"27/01/2020 4:26:13 PM","22.07","51.54"
"27/01/2020 4:21:13 PM","22.17","51.25"
"27/01/2020 4:16:13 PM","22.70","49.25"
"27/01/2020 4:11:13 PM","22.38","49.79"
"27/01/2020 4:06:13 PM","22.70","48.60"
"27/01/2020 4:01:13 PM","22.91","48.08"
"27/01/2020 3:56:13 PM","23.12","47.11"
"27/01/2020 3:51:13 PM","22.91","47.65"
"27/01/2020 3:46:13 PM","23.34","46.49"
"27/01/2020 3:41:13 PM","23.71","45.65"
"27/01/2020 3:36:13 PM","23.42","45.87"
"27/01/2020 3:31:13 PM","23.71","43.54"
"27/01/2020 3:26:13 PM","23.81","43.84"
"27/01/2020 3:21:13 PM","23.55","43.86"
"27/01/2020 3:16:13 PM","23.39","43.19"
"27/01/2020 3:11:13 PM","23.52","43.21"
"27/01/2020 3:06:13 PM","23.60","42.46"
"27/01/2020 3:01:13 PM","24.27","40.02"
"27/01/2020 2:56:13 PM","24.59","40.48"
"27/01/2020 2:51:13 PM","24.67","39.00"
"27/01/2020 2:46:13 PM","24.29","39.81"
"27/01/2020 2:41:13 PM","24.21","38.16"
"27/01/2020 2:36:13 PM","23.84","37.91"
"27/01/2020 2:31:13 PM","23.73","39.21"
"27/01/2020 2:26:13 PM","24.19","41.67"
"27/01/2020 2:21:13 PM","24.59","42.19"
"27/01/2020 2:16:13 PM","25.15","40.92"
"27/01/2020 2:11:13 PM","24.75","42.97"
"27/01/2020 2:06:13 PM","24.21","44.00"
"27/01/2020 2:01:13 PM","24.35","43.11"
"27/01/2020 1:56:13 PM","24.67","42.86"
"27/01/2020 1:51:13 PM","24.88","42.35"
"27/01/2020 1:46:13 PM","25.33","40.24"
"27/01/2020 1:41:13 PM","25.04","38.97"
"27/01/2020 1:36:13 PM","25.20","40.35"
"27/01/2020 1:31:13 PM","25.15","38.51"
"27/01/2020 1:26:13 PM","24.61","39.91"
"27/01/2020 1:21:13 PM","24.67","39.89"
"27/01/2020 1:16:13 PM","25.17","39.78"
"27/01/2020 1:11:13 PM","25.31","39.64"
"27/01/2020 1:06:13 PM","26.00","38.32"
"27/01/2020 1:01:13 PM","25.98","38.62"
"27/01/2020 12:56:13 PM","25.12","40.29"
"27/01/2020 12:51:13 PM","25.01","40.56"
"27/01/2020 12:46:13 PM","24.91","40.59"
"27/01/2020 12:41:13 PM","24.61","41.56"
"27/01/2020 12:36:13 PM","23.71","44.24"
"27/01/2020 12:31:13 PM","23.55","44.13"
"27/01/2020 12:26:13 PM","23.68","44.03"
"27/01/2020 12:21:13 PM","23.79","43.46"
"27/01/2020 12:16:13 PM","23.73","43.78"
"27/01/2020 12:11:13 PM","23.95","42.97"
"27/01/2020 12:06:13 PM","23.65","44.11"
"27/01/2020 12:01:13 PM","23.81","43.78"
"27/01/2020 11:56:13 AM","24.11","43.05"
"27/01/2020 11:51:13 AM","23.71","43.48"
"27/01/2020 11:46:13 AM","23.28","44.76"
"27/01/2020 11:41:13 AM","23.04","45.24"
"27/01/2020 11:36:13 AM","22.91","45.73"
"27/01/2020 11:31:13 AM","22.65","45.95"
"27/01/2020 11:26:13 AM","22.28","46.38"
"27/01/2020 11:21:13 AM","22.52","46.05"
"27/01/2020 11:16:13 AM","22.75","45.59"
"27/01/2020 11:11:13 AM","22.73","45.81"
"27/01/2020 11:06:13 AM","22.52","46.19"
"27/01/2020 11:01:13 AM","22.41","46.62"
"27/01/2020 10:56:13 AM","21.99","47.43"
"27/01/2020 10:51:13 AM","21.54","48.49"
"27/01/2020 10:46:13 AM","21.17","49.27"
"27/01/2020 10:41:13 AM","20.86","49.95"
"27/01/2020 10:36:13 AM","21.04","50.00"
"27/01/2020 10:31:13 AM","21.25","49.54"
"27/01/2020 10:26:13 AM","21.54","48.68"
"27/01/2020 10:21:13 AM","21.72","48.11"
"27/01/2020 10:16:13 AM","21.70","48.98"
"27/01/2020 10:11:13 AM","21.12","49.68"
"27/01/2020 10:06:13 AM","21.25","48.25"
"27/01/2020 10:01:13 AM","21.04","49.11"
"27/01/2020 9:56:13 AM","20.80","50.14"
"27/01/2020 9:51:13 AM","20.59","49.65"
"27/01/2020 9:46:13 AM","20.75","49.08"
"27/01/2020 9:41:13 AM","20.80","48.41"
"27/01/2020 9:36:13 AM","20.99","48.14"
"27/01/2020 9:31:13 AM","20.91","49.60"
"27/01/2020 9:26:13 AM","20.93","49.25"
"27/01/2020 9:21:13 AM","20.93","49.19"
"27/01/2020 9:16:13 AM","20.86","48.98"
"27/01/2020 9:11:13 AM","21.25","48.62"
"27/01/2020 9:06:13 AM","20.91","49.65"
"27/01/2020 9:01:13 AM","20.57","50.38"
"27/01/2020 8:56:13 AM","20.22","51.11"
"27/01/2020 8:51:13 AM","19.88","52.06"
"27/01/2020 8:46:13 AM","20.22","49.79"
"27/01/2020 8:41:13 AM","20.65","48.95"
"27/01/2020 8:36:13 AM","20.75","48.52"
"27/01/2020 8:31:13 AM","20.80","48.62"
"27/01/2020 8:26:13 AM","20.72","47.92"
"27/01/2020 8:21:13 AM","21.15","46.89"
"27/01/2020 8:16:13 AM","21.12","47.54"
"27/01/2020 8:11:13 AM","21.01","47.62"
"27/01/2020 8:06:13 AM","20.80","47.84"
"27/01/2020 8:01:13 AM","20.62","47.97"
"27/01/2020 7:56:13 AM","20.46","48.03"
"27/01/2020 7:51:13 AM","20.22","48.49"
"27/01/2020 7:46:13 AM","20.04","48.89"
"27/01/2020 7:41:13 AM","19.91","49.84"
"27/01/2020 7:36:13 AM","19.65","50.87"
"27/01/2020 7:31:13 AM","19.38","50.98"
"27/01/2020 7:26:13 AM","19.07","52.17"
"27/01/2020 7:21:13 AM","18.70","52.98"
"27/01/2020 7:16:13 AM","18.33","54.33"
"27/01/2020 7:11:13 AM","18.25","54.57"
"27/01/2020 7:06:13 AM","18.18","54.68"
"27/01/2020 7:01:13 AM","18.04","54.28"
"27/01/2020 6:56:13 AM","17.76","55.11"
"27/01/2020 6:51:13 AM","17.31","57.33"
"27/01/2020 6:46:13 AM","16.99","59.06"
"27/01/2020 6:41:13 AM","16.65","60.25"
"27/01/2020 6:36:13 AM","16.12","61.90"
"27/01/2020 6:31:13 AM","15.67","63.17"
"27/01/2020 6:26:13 AM","15.09","66.64"
"27/01/2020 6:21:13 AM","14.46","69.02"
"27/01/2020 6:16:13 AM","13.82","72.37"
"27/01/2020 6:11:13 AM","13.36","73.40"
"27/01/2020 6:06:13 AM","13.31","72.72"
"27/01/2020 6:01:13 AM","13.31","72.40"
"27/01/2020 5:56:13 AM","13.23","73.32"
"27/01/2020 5:51:13 AM","13.28","73.78"
"27/01/2020 5:46:13 AM","13.34","72.70"
"27/01/2020 5:41:13 AM","13.28","72.05"
"27/01/2020 5:36:13 AM","13.28","71.83"
"27/01/2020 5:31:13 AM","13.31","69.67"
"27/01/2020 5:26:13 AM","13.34","70.07"
"27/01/2020 5:21:13 AM","13.36","68.77"
"27/01/2020 5:16:13 AM","13.39","67.88"
"27/01/2020 5:11:13 AM","13.42","67.66"
"27/01/2020 5:06:13 AM","13.42","67.77"
"27/01/2020 5:01:13 AM","13.44","68.12"
"27/01/2020 4:56:13 AM","13.44","67.99"
"27/01/2020 4:51:13 AM","13.44","68.50"
"27/01/2020 4:46:13 AM","13.42","69.18"
"27/01/2020 4:41:13 AM","13.36","69.75"
"27/01/2020 4:36:13 AM","13.31","70.45"
"27/01/2020 4:31:13 AM","13.34","72.18"
"27/01/2020 4:26:13 AM","13.34","72.02"
"27/01/2020 4:21:13 AM","13.36","71.15"
"27/01/2020 4:16:13 AM","13.39","70.61"
"27/01/2020 4:11:13 AM","13.42","71.23"
"27/01/2020 4:06:13 AM","13.47","71.45"
"27/01/2020 4:01:13 AM","13.58","70.94"
"27/01/2020 3:56:13 AM","13.71","70.53"
"27/01/2020 3:51:13 AM","13.84","69.75"
"27/01/2020 3:46:13 AM","13.92","69.48"
"27/01/2020 3:41:13 AM","13.84","70.96"
"27/01/2020 3:36:13 AM","13.74","72.05"
"27/01/2020 3:31:13 AM","13.71","72.40"
"27/01/2020 3:26:13 AM","13.79","72.02"
"27/01/2020 3:21:13 AM","13.87","72.59"
"27/01/2020 3:16:13 AM","13.87","73.15"
"27/01/2020 3:11:13 AM","13.95","72.13"
"27/01/2020 3:06:13 AM","13.98","73.05"
"27/01/2020 3:01:13 AM","14.03","71.61"
"27/01/2020 2:56:13 AM","14.14","71.29"
"27/01/2020 2:51:13 AM","14.16","71.26"
"27/01/2020 2:46:13 AM","14.11","72.10"
"27/01/2020 2:41:13 AM","14.08","72.61"
"27/01/2020 2:36:13 AM","14.08","73.10"
"27/01/2020 2:31:13 AM","14.14","73.72"
"27/01/2020 2:26:13 AM","14.11","74.59"
"27/01/2020 2:21:13 AM","14.16","75.67"
"27/01/2020 2:16:13 AM","14.22","76.10"
"27/01/2020 2:11:13 AM","14.19","76.62"
"27/01/2020 2:06:13 AM","14.19","76.43"
"27/01/2020 2:01:13 AM","14.27","76.48"
"27/01/2020 1:56:13 AM","14.30","76.16"
"27/01/2020 1:51:13 AM","14.38","76.21"
"27/01/2020 1:46:13 AM","14.43","75.86"
"27/01/2020 1:41:13 AM","14.54","75.64"
"27/01/2020 1:36:13 AM","14.59","75.62"
"27/01/2020 1:31:13 AM","14.56","75.99"
"27/01/2020 1:26:13 AM","14.67","75.43"
"27/01/2020 1:21:13 AM","14.72","75.24"
"27/01/2020 1:16:13 AM","14.77","74.97"
"27/01/2020 1:11:13 AM","14.88","74.34"
"27/01/2020 1:06:13 AM","14.99","74.18"
"27/01/2020 1:01:13 AM","15.07","74.26"
"27/01/2020 12:56:13 AM","15.01","74.53"
"27/01/2020 12:51:13 AM","14.99","74.67"
"27/01/2020 12:46:13 AM","14.96","74.59"
"27/01/2020 12:41:13 AM","14.96","74.07"
"27/01/2020 12:36:13 AM","15.12","73.75"
"27/01/2020 12:31:13 AM","15.22","73.37"
"27/01/2020 12:26:13 AM","15.22","73.34"
"27/01/2020 12:21:13 AM","15.33","72.59"
"27/01/2020 12:16:13 AM","15.49","72.32"
"27/01/2020 12:11:13 AM","15.54","72.72"
"27/01/2020 12:06:13 AM","15.44","72.67"
"27/01/2020 12:01:13 AM","15.49","72.24"
"26/01/2020 11:56:13 PM","15.54","71.96"
"26/01/2020 11:51:13 PM","15.70","71.26"
"26/01/2020 11:46:13 PM","15.78","71.13"
"26/01/2020 11:41:13 PM","15.75","70.96"
"26/01/2020 11:36:13 PM","15.73","70.96"
"26/01/2020 11:31:13 PM","15.62","70.86"
"26/01/2020 11:26:13 PM","15.70","70.40"
"26/01/2020 11:21:13 PM","15.86","69.91"
"26/01/2020 11:16:13 PM","15.91","70.29"
"26/01/2020 11:11:13 PM","15.94","69.91"
"26/01/2020 11:06:13 PM","15.94","69.64"
"26/01/2020 11:01:13 PM","15.96","69.42"
"26/01/2020 10:56:13 PM","15.89","70.15"
"26/01/2020 10:51:13 PM","15.91","69.67"
"26/01/2020 10:46:13 PM","16.04","69.75"
"26/01/2020 10:41:13 PM","16.02","69.64"
"26/01/2020 10:36:13 PM","15.89","70.18"
"26/01/2020 10:31:13 PM","15.83","70.18"
"26/01/2020 10:26:13 PM","15.99","69.69"
"26/01/2020 10:21:13 PM","16.07","69.91"
"26/01/2020 10:16:13 PM","16.12","69.58"
"26/01/2020 10:11:13 PM","16.12","69.69"
"26/01/2020 10:06:13 PM","16.18","68.85"
"26/01/2020 10:01:13 PM","16.18","69.02"
"26/01/2020 9:56:13 PM","16.10","68.77"
"26/01/2020 9:51:13 PM","16.10","69.31"
"26/01/2020 9:46:13 PM","16.18","69.50"
"26/01/2020 9:41:13 PM","16.20","69.42"
"26/01/2020 9:36:13 PM","16.18","70.26"
"26/01/2020 9:31:13 PM","16.10","70.40"
"26/01/2020 9:26:13 PM","16.23","69.67"
"26/01/2020 9:21:13 PM","16.31","69.61"
"26/01/2020 9:16:13 PM","16.33","70.45"
"26/01/2020 9:11:13 PM","16.41","70.18"
"26/01/2020 9:06:13 PM","16.41","70.13"
"26/01/2020 9:01:13 PM","16.49","70.15"
"26/01/2020 8:56:13 PM","16.57","70.37"
"26/01/2020 8:51:13 PM","16.68","69.96"
"26/01/2020 8:46:13 PM","16.81","69.88"
"26/01/2020 8:41:13 PM","17.05","69.83"
"26/01/2020 8:36:13 PM","17.44","68.83"
"26/01/2020 8:31:13 PM","17.47","69.75"
"26/01/2020 8:26:13 PM","17.47","70.04"
"26/01/2020 8:21:13 PM","17.33","71.42"
"26/01/2020 8:16:13 PM","17.26","72.18"
"26/01/2020 8:11:13 PM","17.20","71.67"
"26/01/2020 8:06:13 PM","17.33","71.23"
"26/01/2020 8:01:13 PM","17.57","70.67"
"26/01/2020 7:56:13 PM","17.76","69.91"
"26/01/2020 7:51:13 PM","17.89","69.34"
"26/01/2020 7:46:13 PM","18.02","68.42"
"26/01/2020 7:41:13 PM","18.18","67.42"
"26/01/2020 7:36:13 PM","18.18","67.20"
"26/01/2020 7:31:13 PM","18.33","65.72"
"26/01/2020 7:26:13 PM","18.52","64.69"
"26/01/2020 7:21:13 PM","18.65","63.96"
"26/01/2020 7:16:13 PM","18.91","62.72"
"26/01/2020 7:11:13 PM","19.20","61.28"
"26/01/2020 7:06:13 PM","19.38","60.77"
"26/01/2020 7:01:13 PM","19.80","59.33"
"26/01/2020 6:56:13 PM","20.28","58.04"
"26/01/2020 6:51:13 PM","20.65","57.22"
"26/01/2020 6:46:13 PM","21.12","55.95"
"26/01/2020 6:41:13 PM","20.96","57.66"
"26/01/2020 6:36:13 PM","20.86","59.82"
"26/01/2020 6:31:13 PM","20.46","60.69"
"26/01/2020 6:26:13 PM","20.51","60.50"
"26/01/2020 6:21:13 PM","20.41","60.66"
"26/01/2020 6:16:13 PM","20.62","59.01"
"26/01/2020 6:11:13 PM","20.91","58.23"
"26/01/2020 6:06:13 PM","21.20","56.85"
"26/01/2020 6:01:13 PM","21.54","56.22"
"26/01/2020 5:56:13 PM","21.88","55.09"
"26/01/2020 5:51:13 PM","22.78","52.22"
"26/01/2020 5:46:13 PM","23.50","50.57"
"26/01/2020 5:41:13 PM","22.86","53.03"
"26/01/2020 5:36:13 PM","23.04","51.90"
"26/01/2020 5:31:13 PM","23.34","52.00"
"26/01/2020 5:26:13 PM","23.28","51.98"
"26/01/2020 5:21:13 PM","23.28","51.84"
"26/01/2020 5:16:13 PM","23.31","52.09"
"26/01/2020 5:11:13 PM","23.02","52.57"
"26/01/2020 5:06:13 PM","22.99","52.30"
"26/01/2020 5:01:13 PM","22.89","52.38"
"26/01/2020 4:56:13 PM","23.20","49.68"
"26/01/2020 4:51:13 PM","23.97","47.35"
"26/01/2020 4:46:13 PM","24.48","47.62"
"26/01/2020 4:41:13 PM","24.00","49.35"
"26/01/2020 4:36:13 PM","23.84","49.25"
"26/01/2020 4:31:13 PM","23.81","49.52"
"26/01/2020 4:26:13 PM","24.19","48.62"
"26/01/2020 4:21:13 PM","24.08","49.27"
"26/01/2020 4:16:13 PM","24.59","47.57"
"26/01/2020 4:11:13 PM","24.59","46.70"
"26/01/2020 4:06:13 PM","24.96","45.95"
"26/01/2020 4:01:13 PM","25.12","46.51"
"26/01/2020 3:56:13 PM","24.69","48.00"
"26/01/2020 3:51:13 PM","24.45","49.68"
"26/01/2020 3:46:13 PM","24.48","49.54"
"26/01/2020 3:41:13 PM","23.60","51.38"
"26/01/2020 3:36:13 PM","23.57","51.98"
"26/01/2020 3:31:13 PM","23.65","51.65"
"26/01/2020 3:26:13 PM","23.92","51.44"
"26/01/2020 3:21:13 PM","23.87","51.95"
"26/01/2020 3:16:13 PM","24.08","50.92"
"26/01/2020 3:11:13 PM","23.87","52.36"
"26/01/2020 3:06:13 PM","23.68","52.33"
"26/01/2020 3:01:13 PM","23.52","53.60"
"26/01/2020 2:56:13 PM","23.34","54.28"
"26/01/2020 2:51:13 PM","22.86","55.22"
"26/01/2020 2:46:13 PM","22.78","55.44"
"26/01/2020 2:41:13 PM","22.99","55.01"
"26/01/2020 2:36:13 PM","22.83","55.20"
"26/01/2020 2:31:13 PM","22.86","55.06"
"26/01/2020 2:26:13 PM","23.04","54.68"
"26/01/2020 2:21:13 PM","23.44","52.95"
"26/01/2020 2:16:13 PM","23.23","54.47"
"26/01/2020 2:11:13 PM","23.10","54.14"
"26/01/2020 2:06:13 PM","22.49","56.63"
"26/01/2020 2:01:13 PM","22.28","56.95"
"26/01/2020 1:56:13 PM","22.20","57.95"
"26/01/2020 1:51:13 PM","21.86","59.52"
"26/01/2020 1:46:13 PM","21.30","61.80"
"26/01/2020 1:41:13 PM","22.17","59.01"
"26/01/2020 1:36:13 PM","22.25","58.96"
"26/01/2020 1:31:13 PM","22.52","59.60"
"26/01/2020 1:26:13 PM","22.38","61.28"
"26/01/2020 1:21:13 PM","22.33","61.17"
"26/01/2020 1:16:13 PM","23.60","55.17"
"26/01/2020 1:11:13 PM","23.26","56.20"
"26/01/2020 1:06:13 PM","23.20","55.36"
"26/01/2020 1:01:13 PM","24.19","53.55"
"26/01/2020 12:56:13 PM","24.03","53.63"
"26/01/2020 12:51:13 PM","23.87","53.82"
"26/01/2020 12:46:13 PM","23.81","54.55"
"26/01/2020 12:41:13 PM","22.73","57.31"
"26/01/2020 12:36:13 PM","22.15","59.58"
"26/01/2020 12:31:13 PM","22.12","59.25"
"26/01/2020 12:26:13 PM","22.44","57.95"
"26/01/2020 12:21:13 PM","22.60","58.09"
"26/01/2020 12:16:13 PM","22.28","59.39"
"26/01/2020 12:11:13 PM","22.65","57.47"
"26/01/2020 12:06:13 PM","23.50","54.20"
"26/01/2020 12:01:13 PM","24.59","51.06"
"26/01/2020 11:56:13 AM","24.29","51.03"
"26/01/2020 11:51:13 AM","24.67","50.81"
"26/01/2020 11:46:13 AM","24.05","52.98"
"26/01/2020 11:41:13 AM","23.57","53.60"
"26/01/2020 11:36:13 AM","23.26","54.22"
"26/01/2020 11:31:13 AM","23.28","54.44"
"26/01/2020 11:26:13 AM","23.73","52.57"
"26/01/2020 11:21:13 AM","23.79","52.57"
"26/01/2020 11:16:13 AM","24.08","51.49"
"26/01/2020 11:11:13 AM","24.64","50.57"
"26/01/2020 11:06:13 AM","25.04","49.49"
"26/01/2020 11:01:13 AM","24.85","49.98"
"26/01/2020 10:56:13 AM","24.51","51.52"
"26/01/2020 10:51:13 AM","24.75","50.79"
"26/01/2020 10:46:13 AM","24.48","51.68"
"26/01/2020 10:41:13 AM","24.51","51.46"
"26/01/2020 10:36:13 AM","24.00","52.11"
"26/01/2020 10:31:13 AM","23.87","52.65"
"26/01/2020 10:26:13 AM","23.60","54.11"
"26/01/2020 10:21:13 AM","23.65","53.25"
"26/01/2020 10:16:13 AM","24.24","52.14"
"26/01/2020 10:11:13 AM","24.21","52.03"
"26/01/2020 10:06:13 AM","24.37","52.00"
"26/01/2020 10:01:13 AM","23.73","54.17"
"26/01/2020 9:56:13 AM","23.36","55.55"
"26/01/2020 9:51:13 AM","22.86","58.01"
"26/01/2020 9:46:13 AM","22.52","59.20"
"26/01/2020 9:41:13 AM","22.54","58.69"
"26/01/2020 9:36:13 AM","23.07","56.76"
"26/01/2020 9:31:13 AM","23.63","55.25"
"26/01/2020 9:26:13 AM","23.71","54.98"
"26/01/2020 9:21:13 AM","23.26","56.55"
"26/01/2020 9:16:13 AM","22.83","57.68"
"26/01/2020 9:11:13 AM","22.62","58.20"
"26/01/2020 9:06:13 AM","22.44","58.98"
"26/01/2020 9:01:13 AM","22.33","59.06"
"26/01/2020 8:56:13 AM","22.28","59.31"
"26/01/2020 8:51:13 AM","22.15","59.77"
"26/01/2020 8:46:13 AM","22.04","60.06"
"26/01/2020 8:41:13 AM","22.15","59.69"
"26/01/2020 8:36:13 AM","22.30","59.14"
"26/01/2020 8:31:13 AM","22.25","59.69"
"26/01/2020 8:26:13 AM","21.99","60.61"
"26/01/2020 8:21:13 AM","21.65","61.71"
"26/01/2020 8:16:13 AM","21.22","63.36"
"26/01/2020 8:11:13 AM","21.01","63.82"
"26/01/2020 8:06:13 AM","20.67","65.53"
"26/01/2020 8:01:13 AM","20.22","67.20"
"26/01/2020 7:56:13 AM","19.83","68.67"
"26/01/2020 7:51:13 AM","19.46","69.77"
"26/01/2020 7:46:13 AM","19.33","69.80"
"26/01/2020 7:41:13 AM","19.12","70.99"
"26/01/2020 7:36:13 AM","18.91","71.99"
"26/01/2020 7:31:13 AM","18.70","72.88"
"26/01/2020 7:26:13 AM","18.46","73.34"
"26/01/2020 7:21:13 AM","18.23","73.86"
"26/01/2020 7:16:13 AM","18.12","73.34"
"26/01/2020 7:11:13 AM","18.10","73.40"
"26/01/2020 7:06:13 AM","17.94","73.75"
"26/01/2020 7:01:13 AM","17.83","73.94"
"26/01/2020 6:56:13 AM","17.73","74.40"
"26/01/2020 6:51:13 AM","17.62","74.75"
"26/01/2020 6:46:13 AM","17.52","74.45"
"26/01/2020 6:41:13 AM","17.39","74.48"
"26/01/2020 6:36:13 AM","17.31","74.43"
"26/01/2020 6:31:13 AM","17.23","74.40"
"26/01/2020 6:26:13 AM","17.26","73.94"
"26/01/2020 6:21:13 AM","17.15","73.99"
"26/01/2020 6:16:13 AM","16.60","76.27"
"26/01/2020 6:11:13 AM","16.10","78.02"
"26/01/2020 6:06:13 AM","15.73","79.16"
"26/01/2020 6:01:13 AM","15.46","79.92"
"26/01/2020 5:56:13 AM","15.33","80.21"
"26/01/2020 5:51:13 AM","15.28","80.35"
"26/01/2020 5:46:13 AM","15.28","80.13"
"26/01/2020 5:41:13 AM","15.25","80.27"
"26/01/2020 5:36:13 AM","15.28","80.02"
"26/01/2020 5:31:13 AM","15.28","80.00"
"26/01/2020 5:26:13 AM","15.30","79.81"
"26/01/2020 5:21:13 AM","15.28","79.73"
"26/01/2020 5:16:13 AM","15.30","79.48"
"26/01/2020 5:11:13 AM","15.33","79.46"
"26/01/2020 5:06:13 AM","15.36","79.35"
"26/01/2020 5:01:13 AM","15.36","79.29"
"26/01/2020 4:56:13 AM","15.38","78.83"
"26/01/2020 4:51:13 AM","15.44","78.59"
"26/01/2020 4:46:13 AM","15.52","78.19"
"26/01/2020 4:41:13 AM","15.65","78.08"
"26/01/2020 4:36:13 AM","15.65","78.13"
"26/01/2020 4:31:13 AM","15.57","78.94"
"26/01/2020 4:26:13 AM","15.44","79.13"
"26/01/2020 4:21:13 AM","15.41","79.19"
"26/01/2020 4:16:13 AM","15.41","79.11"
"26/01/2020 4:11:13 AM","15.38","79.38"
"26/01/2020 4:06:13 AM","15.33","79.35"
"26/01/2020 4:01:13 AM","15.38","78.94"
"26/01/2020 3:56:13 AM","15.46","78.67"
"26/01/2020 3:51:13 AM","15.44","78.89"
"26/01/2020 3:46:13 AM","15.49","78.51"
"26/01/2020 3:41:13 AM","15.52","78.43"
"26/01/2020 3:36:13 AM","15.46","78.65"
"26/01/2020 3:31:13 AM","15.46","79.02"
"26/01/2020 3:26:13 AM","15.41","78.86"
"26/01/2020 3:21:13 AM","15.38","79.00"
"26/01/2020 3:16:13 AM","15.36","79.00"
"26/01/2020 3:11:13 AM","15.38","78.75"
"26/01/2020 3:06:13 AM","15.41","78.59"
"26/01/2020 3:01:13 AM","15.46","78.40"
"26/01/2020 2:56:13 AM","15.54","78.21"
"26/01/2020 2:51:13 AM","15.54","78.05"
"26/01/2020 2:46:13 AM","15.54","78.27"
"26/01/2020 2:41:13 AM","15.54","78.16"
"26/01/2020 2:36:13 AM","15.59","77.86"
"26/01/2020 2:31:13 AM","15.54","78.08"
"26/01/2020 2:26:13 AM","15.54","77.86"
"26/01/2020 2:21:13 AM","15.57","77.94"
"26/01/2020 2:16:13 AM","15.59","78.13"
"26/01/2020 2:11:13 AM","15.67","77.46"
"26/01/2020 2:06:13 AM","15.78","77.00"
"26/01/2020 2:01:13 AM","15.86","76.89"
"26/01/2020 1:56:13 AM","15.86","76.94"
"26/01/2020 1:51:13 AM","15.81","77.24"
"26/01/2020 1:46:13 AM","15.91","76.94"
"26/01/2020 1:41:13 AM","15.94","76.51"
"26/01/2020 1:36:13 AM","15.91","76.59"
"26/01/2020 1:31:13 AM","15.91","76.75"
"26/01/2020 1:26:13 AM","15.86","77.24"
"26/01/2020 1:21:13 AM","15.86","77.00"
"26/01/2020 1:16:13 AM","15.86","77.02"
"26/01/2020 1:11:13 AM","15.89","76.78"
"26/01/2020 1:06:13 AM","15.91","76.75"
"26/01/2020 1:01:13 AM","15.91","76.75"
"26/01/2020 12:56:13 AM","15.89","77.10"
"26/01/2020 12:51:13 AM","15.91","77.13"
"26/01/2020 12:46:13 AM","15.94","77.16"
"26/01/2020 12:41:13 AM","15.96","77.64"
"26/01/2020 12:36:13 AM","15.99","78.19"
