"Timestamp","AHU-B1-02 CO2 Extended Trend Log","AHU-B1-02 Rh Extended Trend Log","AHU-B1-02 SaTmp Extended Trend Log","AHU-B1-02 SaTmpSp Extended Trend Log","AHU-B1-02 ZnTmp Extended Trend Log_1","AHU-B1-02 ZnTmp Extended Trend Log_2"
"8/02/2020 12:19:20 PM","435.40","61.69","21.42","19.00","22.38","22.50"
"8/02/2020 12:15:35 PM","435.40","64.34","21.42","19.00","22.38","22.50"
"8/02/2020 12:10:35 PM","419.60","64.34","21.30","19.00","22.38","22.50"
"8/02/2020 12:05:35 PM","427.20","64.34","21.33","19.00","22.38","22.50"
"8/02/2020 12:04:20 PM","428.80","64.34","21.33","19.00","22.38","22.50"
"8/02/2020 12:00:35 PM","428.80","65.28","21.33","19.00","22.38","22.50"
"8/02/2020 11:55:35 AM","418.60","65.28","21.33","19.00","22.38","22.50"
"8/02/2020 11:50:35 AM","422.40","65.28","21.27","19.00","22.38","22.50"
"8/02/2020 11:49:20 AM","429.40","65.28","21.30","19.00","22.38","22.50"
"8/02/2020 11:45:35 AM","429.40","68.61","21.30","19.00","22.38","22.50"
"8/02/2020 11:40:35 AM","421.80","68.61","21.30","19.00","22.38","22.47"
"8/02/2020 11:35:35 AM","413.60","68.61","21.33","19.00","22.38","22.47"
"8/02/2020 11:34:20 AM","426.60","68.61","21.33","19.00","22.38","22.47"
"8/02/2020 11:30:35 AM","426.60","61.61","21.33","19.00","22.38","22.47"
"8/02/2020 11:25:35 AM","426.20","61.61","21.30","19.00","22.38","22.47"
"8/02/2020 11:20:35 AM","415.80","61.61","21.22","19.00","22.38","22.47"
"8/02/2020 11:19:20 AM","419.20","61.61","21.22","19.00","22.38","22.47"
"8/02/2020 11:15:35 AM","419.20","65.37","21.22","19.00","22.38","22.47"
"8/02/2020 11:10:35 AM","430.00","65.37","21.24","19.00","22.38","22.47"
"8/02/2020 11:05:35 AM","420.80","65.37","21.16","19.00","22.38","22.47"
"8/02/2020 11:04:20 AM","419.60","65.37","21.16","19.00","22.38","22.47"
"8/02/2020 11:00:35 AM","419.60","66.34","21.16","19.00","22.38","22.47"
"8/02/2020 10:55:35 AM","420.80","66.34","21.16","19.00","22.38","22.47"
"8/02/2020 10:50:35 AM","426.60","66.34","21.13","19.00","22.38","22.47"
"8/02/2020 10:49:20 AM","420.80","66.34","21.07","19.00","22.38","22.47"
"8/02/2020 10:45:35 AM","420.80","66.53","21.07","19.00","22.38","22.47"
"8/02/2020 10:40:35 AM","435.80","66.53","21.07","19.00","22.38","22.44"
"8/02/2020 10:35:35 AM","425.00","66.53","21.04","19.00","22.38","22.44"
"8/02/2020 10:34:20 AM","430.00","66.53","21.07","19.00","22.38","22.44"
"8/02/2020 10:30:35 AM","430.00","65.69","21.07","19.00","22.38","22.44"
"8/02/2020 10:25:35 AM","433.20","65.69","21.07","19.00","22.38","22.44"
"8/02/2020 10:20:35 AM","416.40","65.69","21.07","19.00","22.38","22.44"
"8/02/2020 10:19:20 AM","423.40","65.69","21.07","19.00","22.38","22.44"
"8/02/2020 10:15:35 AM","423.40","67.37","21.07","19.00","22.38","22.44"
"8/02/2020 10:10:35 AM","421.20","67.37","21.04","19.00","22.35","22.44"
"8/02/2020 10:05:35 AM","422.80","67.37","21.04","19.00","22.38","22.44"
"8/02/2020 10:04:20 AM","419.60","67.37","21.02","19.00","22.35","22.44"
"8/02/2020 10:00:35 AM","419.60","66.74","21.02","19.00","22.35","22.44"
"8/02/2020 9:55:35 AM","422.40","66.74","21.02","19.00","22.35","22.41"
"8/02/2020 9:50:35 AM","419.60","66.74","21.02","19.00","22.35","22.41"
"8/02/2020 9:49:20 AM","422.80","66.74","21.02","19.00","22.35","22.41"
"8/02/2020 9:45:35 AM","422.80","71.88","21.02","19.00","22.35","22.41"
"8/02/2020 9:40:35 AM","421.20","71.88","21.02","19.00","22.35","22.41"
"8/02/2020 9:35:35 AM","423.40","71.88","21.02","19.00","22.35","22.41"
"8/02/2020 9:34:20 AM","433.80","71.88","21.02","19.00","22.35","22.41"
"8/02/2020 9:30:35 AM","433.80","71.94","21.02","19.00","22.35","22.41"
"8/02/2020 9:25:35 AM","425.00","71.94","21.02","19.00","22.35","22.41"
"8/02/2020 9:20:35 AM","423.40","71.94","21.02","19.00","22.35","22.41"
"8/02/2020 9:19:20 AM","424.00","71.94","21.02","19.00","22.35","22.41"
"8/02/2020 9:15:35 AM","424.00","76.10","21.02","19.00","22.35","22.41"
"8/02/2020 9:10:35 AM","426.20","76.10","21.04","19.00","22.35","22.41"
"8/02/2020 9:05:35 AM","440.80","76.10","21.02","19.00","22.35","22.41"
"8/02/2020 9:04:20 AM","440.80","76.10","21.04","19.00","22.35","22.41"
"8/02/2020 9:00:35 AM","440.80","76.51","21.04","19.00","22.35","22.41"
"8/02/2020 8:55:35 AM","438.60","76.51","21.07","19.00","22.35","22.41"
"8/02/2020 8:50:35 AM","444.00","76.51","21.07","19.00","22.35","22.41"
"8/02/2020 8:49:20 AM","434.80","76.51","21.07","19.00","22.35","22.41"
"8/02/2020 8:45:35 AM","434.80","74.24","21.07","19.00","22.35","22.41"
"8/02/2020 8:40:35 AM","424.00","74.24","21.04","19.00","22.35","22.41"
"8/02/2020 8:35:35 AM","428.80","74.24","21.07","19.00","22.35","22.41"
"8/02/2020 8:34:20 AM","433.80","74.24","21.10","19.00","22.35","22.41"
"8/02/2020 8:30:35 AM","433.80","74.32","21.10","19.00","22.35","22.41"
"8/02/2020 8:25:35 AM","432.00","74.32","21.13","19.00","22.35","22.41"
"8/02/2020 8:20:35 AM","423.40","74.32","21.13","19.00","22.35","22.41"
"8/02/2020 8:19:20 AM","435.40","74.32","21.13","19.00","22.35","22.41"
"8/02/2020 8:15:35 AM","435.40","70.48","21.13","19.00","22.35","22.41"
"8/02/2020 8:10:35 AM","426.60","70.48","21.13","19.00","22.35","22.41"
"8/02/2020 8:05:35 AM","424.60","70.48","21.13","19.00","22.35","22.41"
"8/02/2020 8:04:20 AM","425.00","70.48","21.13","19.00","22.35","22.41"
"8/02/2020 8:00:35 AM","425.00","74.62","21.13","19.00","22.35","22.41"
"8/02/2020 7:55:35 AM","439.20","74.62","21.07","19.00","22.35","22.41"
"8/02/2020 7:50:35 AM","427.80","74.62","21.07","19.00","22.35","22.41"
"8/02/2020 7:49:20 AM","440.20","74.62","21.04","19.00","22.35","22.41"
"8/02/2020 7:45:35 AM","440.20","74.67","21.04","19.00","22.35","22.41"
"8/02/2020 7:40:35 AM","427.20","74.67","21.02","19.00","22.35","22.41"
"8/02/2020 7:35:35 AM","419.60","74.67","21.02","19.00","22.33","22.41"
"8/02/2020 7:34:20 AM","440.20","74.67","21.04","19.00","22.33","22.38"
"8/02/2020 7:30:35 AM","440.20","74.10","21.04","19.00","22.33","22.38"
"8/02/2020 7:25:35 AM","429.40","74.10","21.02","19.00","22.33","22.38"
"8/02/2020 7:20:35 AM","441.20","74.10","21.04","19.00","22.33","22.38"
"8/02/2020 7:19:20 AM","437.00","74.10","21.02","19.00","22.33","22.38"
"8/02/2020 7:15:35 AM","437.00","73.80","21.02","19.00","22.33","22.38"
"8/02/2020 7:10:35 AM","429.40","73.80","20.99","19.00","22.33","22.38"
"8/02/2020 7:05:35 AM","430.40","73.80","20.99","19.00","22.33","22.38"
"8/02/2020 7:04:20 AM","435.80","73.80","20.96","19.00","22.33","22.38"
"8/02/2020 7:00:35 AM","435.80","78.16","20.96","19.00","22.33","22.38"
"8/02/2020 6:55:35 AM","435.40","78.16","20.96","19.00","22.33","22.38"
"8/02/2020 6:50:35 AM","422.80","78.16","20.99","19.00","22.33","22.38"
"8/02/2020 6:49:20 AM","427.20","78.16","21.02","19.00","22.33","22.38"
"8/02/2020 6:45:35 AM","427.20","78.13","21.02","19.00","22.33","22.38"
"8/02/2020 6:40:35 AM","426.20","78.13","21.02","19.00","22.33","22.38"
"8/02/2020 6:35:35 AM","439.60","78.13","20.96","19.00","22.33","22.38"
"8/02/2020 6:34:20 AM","424.00","78.13","20.93","19.00","22.33","22.38"
"8/02/2020 6:30:35 AM","424.00","73.97","20.93","19.00","22.33","22.38"
"8/02/2020 6:25:35 AM","435.40","73.97","20.93","19.00","22.33","22.38"
"8/02/2020 6:20:35 AM","437.40","73.97","20.96","19.00","22.33","22.38"
"8/02/2020 6:19:20 AM","425.60","73.97","20.96","19.00","22.33","22.38"
"8/02/2020 6:15:35 AM","425.60","73.70","20.96","19.00","22.33","22.38"
"8/02/2020 6:10:35 AM","424.00","73.70","20.96","19.00","22.33","22.38"
"8/02/2020 6:05:35 AM","441.20","73.70","20.99","19.00","22.33","22.38"
"8/02/2020 6:04:20 AM","425.00","73.70","21.10","19.00","22.33","22.38"
"8/02/2020 6:00:35 AM","425.00","73.24","21.10","19.00","22.33","22.38"
"8/02/2020 5:55:35 AM","440.20","73.24","21.16","19.00","22.30","22.38"
"8/02/2020 5:50:35 AM","420.20","73.24","21.13","19.00","22.30","22.38"
"8/02/2020 5:49:20 AM","424.60","73.24","21.16","19.00","22.30","22.38"
"8/02/2020 5:45:35 AM","424.60","73.48","21.16","19.00","22.30","22.38"
"8/02/2020 5:40:35 AM","425.00","73.48","21.13","19.00","22.30","22.38"
"8/02/2020 5:35:35 AM","431.00","73.48","21.16","19.00","22.30","22.38"
"8/02/2020 5:34:20 AM","422.80","73.48","21.13","19.00","22.30","22.38"
"8/02/2020 5:30:35 AM","422.80","71.64","21.13","19.00","22.30","22.38"
"8/02/2020 5:25:35 AM","420.80","71.64","21.16","19.00","22.30","22.38"
"8/02/2020 5:20:35 AM","422.80","71.64","21.16","19.00","22.30","22.38"
"8/02/2020 5:19:20 AM","433.80","71.64","21.19","19.00","22.30","22.35"
"8/02/2020 5:15:35 AM","433.80","74.32","21.19","19.00","22.30","22.35"
"8/02/2020 5:10:35 AM","426.60","74.32","21.16","19.00","22.30","22.35"
"8/02/2020 5:05:35 AM","432.60","74.32","21.16","19.00","22.30","22.35"
"8/02/2020 5:04:20 AM","421.80","74.32","21.19","19.00","22.30","22.35"
"8/02/2020 5:00:35 AM","421.80","73.61","21.19","19.00","22.30","22.35"
"8/02/2020 4:55:35 AM","429.40","73.61","21.22","19.00","22.30","22.35"
"8/02/2020 4:50:35 AM","431.60","73.61","21.24","19.00","22.30","22.35"
"8/02/2020 4:49:20 AM","432.00","73.61","21.27","19.00","22.30","22.35"
"8/02/2020 4:45:35 AM","432.00","73.10","21.27","19.00","22.30","22.35"
"8/02/2020 4:40:35 AM","422.40","73.10","21.27","19.00","22.30","22.35"
"8/02/2020 4:35:35 AM","421.80","73.10","21.27","19.00","22.30","22.35"
"8/02/2020 4:34:20 AM","421.80","73.10","21.27","19.00","22.30","22.35"
"8/02/2020 4:30:35 AM","421.80","73.45","21.27","19.00","22.30","22.35"
"8/02/2020 4:25:35 AM","439.60","73.45","21.27","19.00","22.30","22.35"
"8/02/2020 4:20:35 AM","418.00","73.45","21.30","19.00","22.30","22.35"
"8/02/2020 4:19:20 AM","432.60","73.45","21.30","19.00","22.27","22.35"
"8/02/2020 4:15:35 AM","432.60","73.91","21.30","19.00","22.27","22.35"
"8/02/2020 4:10:35 AM","439.60","73.91","21.30","19.00","22.27","22.35"
"8/02/2020 4:05:35 AM","418.60","73.91","21.30","19.00","22.27","22.35"
"8/02/2020 4:04:20 AM","421.80","73.91","21.30","19.00","22.27","22.35"
"8/02/2020 4:00:35 AM","421.80","74.16","21.30","19.00","22.27","22.35"
"8/02/2020 3:55:35 AM","420.20","74.16","21.27","19.00","22.27","22.35"
"8/02/2020 3:50:35 AM","413.20","74.16","21.30","19.00","22.27","22.35"
"8/02/2020 3:49:20 AM","412.60","74.16","21.27","19.00","22.27","22.35"
"8/02/2020 3:45:35 AM","412.60","74.64","21.27","19.00","22.27","22.35"
"8/02/2020 3:40:35 AM","430.40","74.64","21.24","19.00","22.27","22.35"
"8/02/2020 3:35:35 AM","417.00","74.64","21.24","19.00","22.27","22.35"
"8/02/2020 3:34:20 AM","428.80","74.64","21.24","19.00","22.27","22.35"
"8/02/2020 3:30:35 AM","428.80","73.43","21.24","19.00","22.27","22.35"
"8/02/2020 3:25:35 AM","434.20","73.43","21.22","19.00","22.27","22.35"
"8/02/2020 3:20:35 AM","415.40","73.43","21.19","19.00","22.27","22.33"
"8/02/2020 3:19:20 AM","435.40","73.43","21.16","19.00","22.27","22.33"
"8/02/2020 3:15:35 AM","435.40","72.67","21.16","19.00","22.27","22.33"
"8/02/2020 3:10:35 AM","418.00","72.67","21.13","19.00","22.27","22.33"
"8/02/2020 3:05:35 AM","421.80","72.67","21.13","19.00","22.27","22.33"
"8/02/2020 3:04:20 AM","430.40","72.67","21.13","19.00","22.27","22.33"
"8/02/2020 3:00:35 AM","430.40","72.86","21.13","19.00","22.27","22.33"
"8/02/2020 2:55:35 AM","432.00","72.86","21.13","19.00","22.27","22.33"
"8/02/2020 2:50:35 AM","434.80","72.86","21.13","19.00","22.27","22.33"
"8/02/2020 2:49:20 AM","420.20","72.86","21.13","19.00","22.24","22.33"
"8/02/2020 2:45:35 AM","420.20","73.29","21.13","19.00","22.24","22.33"
"8/02/2020 2:40:35 AM","418.60","73.29","21.13","19.00","22.24","22.30"
"8/02/2020 2:35:35 AM","422.40","73.29","21.10","19.00","22.24","22.30"
"8/02/2020 2:34:20 AM","411.00","73.29","21.07","19.00","22.24","22.27"
"8/02/2020 2:30:35 AM","411.00","72.70","21.07","19.00","22.24","22.27"
"8/02/2020 2:25:35 AM","431.00","72.70","21.02","19.00","22.21","22.27"
"8/02/2020 2:20:35 AM","427.80","72.70","21.02","19.00","22.21","22.24"
"8/02/2020 2:19:20 AM","418.60","72.70","20.99","19.00","22.18","22.24"
"8/02/2020 2:15:35 AM","418.60","69.48","20.99","19.00","22.18","22.24"
"8/02/2020 2:10:35 AM","429.40","69.48","20.99","19.00","22.18","22.21"
"8/02/2020 2:05:35 AM","417.00","69.48","20.99","19.00","22.15","22.21"
"8/02/2020 2:04:20 AM","421.20","69.48","21.02","19.00","22.15","22.18"
"8/02/2020 2:00:35 AM","421.20","73.34","21.02","19.00","22.15","22.18"
"8/02/2020 1:55:35 AM","420.80","73.34","21.02","19.00","22.13","22.18"
"8/02/2020 1:50:35 AM","424.00","73.34","21.02","19.00","22.13","22.15"
"8/02/2020 1:49:20 AM","448.40","73.34","21.04","19.00","22.10","22.13"
"8/02/2020 1:45:35 AM","448.40","70.99","21.04","19.00","22.10","22.13"
"8/02/2020 1:40:35 AM","432.00","70.99","21.04","19.00","22.10","22.13"
"8/02/2020 1:35:35 AM","416.40","70.99","21.07","19.00","22.07","22.10"
"8/02/2020 1:34:20 AM","428.80","70.99","21.07","19.00","22.04","22.10"
"8/02/2020 1:30:35 AM","428.80","72.64","21.07","19.00","22.04","22.10"
"8/02/2020 1:25:35 AM","425.60","72.64","21.10","19.00","22.04","22.07"
"8/02/2020 1:20:35 AM","421.80","72.64","21.19","19.00","22.01","22.04"
"8/02/2020 1:19:20 AM","438.60","72.64","21.22","19.00","22.01","22.04"
"8/02/2020 1:15:35 AM","438.60","74.26","21.22","19.00","22.01","22.04"
"8/02/2020 1:10:35 AM","415.80","74.26","21.22","19.00","21.98","22.01"
"8/02/2020 1:05:35 AM","425.60","74.26","21.24","19.00","21.98","22.01"
"8/02/2020 1:04:20 AM","420.20","74.26","21.27","19.00","21.95","21.98"
"8/02/2020 1:00:35 AM","420.20","73.78","21.27","19.00","21.95","21.98"
"8/02/2020 12:55:35 AM","435.40","73.78","21.27","19.00","21.95","21.95"
"8/02/2020 12:50:35 AM","415.40","73.78","21.27","19.00","21.93","21.95"
"8/02/2020 12:49:20 AM","423.40","73.78","21.27","19.00","21.90","21.95"
"8/02/2020 12:45:35 AM","423.40","73.29","21.27","19.00","21.90","21.95"
"8/02/2020 12:40:35 AM","432.00","73.29","21.27","19.00","21.90","21.93"
"8/02/2020 12:35:35 AM","417.40","73.29","21.24","19.00","21.90","21.93"
"8/02/2020 12:34:20 AM","418.00","73.29","21.24","19.00","21.87","21.93"
"8/02/2020 12:30:35 AM","418.00","73.26","21.24","19.00","21.87","21.93"
"8/02/2020 12:25:35 AM","425.60","73.26","21.22","19.00","21.87","21.90"
"8/02/2020 12:20:35 AM","418.00","73.26","21.22","19.00","21.87","21.90"
"8/02/2020 12:19:20 AM","435.40","73.26","21.22","19.00","21.87","21.90"
"8/02/2020 12:15:35 AM","435.40","77.40","21.22","19.00","21.87","21.90"
"8/02/2020 12:10:35 AM","425.60","77.40","21.16","19.00","21.87","21.90"
"8/02/2020 12:05:35 AM","422.80","77.40","21.10","19.00","21.84","21.87"
"8/02/2020 12:04:20 AM","438.60","77.40","21.07","19.00","21.84","21.87"
"8/02/2020 12:00:35 AM","438.60","72.56","21.07","19.00","21.84","21.87"
"7/02/2020 11:55:35 PM","435.40","72.56","21.07","19.00","21.84","21.87"
"7/02/2020 11:50:35 PM","418.60","72.56","21.04","19.00","21.81","21.84"
"7/02/2020 11:49:20 PM","433.20","72.56","20.99","19.00","21.81","21.84"
"7/02/2020 11:45:35 PM","433.20","68.56","20.99","19.00","21.81","21.84"
"7/02/2020 11:40:35 PM","455.80","68.56","20.96","19.00","21.81","21.84"
"7/02/2020 11:35:35 PM","420.80","68.56","20.96","19.00","21.81","21.84"
"7/02/2020 11:34:20 PM","422.80","68.56","20.93","19.00","21.78","21.81"
"7/02/2020 11:30:35 PM","422.80","71.02","20.93","19.00","21.78","21.81"
"7/02/2020 11:25:35 PM","434.80","71.02","20.93","19.00","21.78","21.81"
"7/02/2020 11:20:35 PM","428.80","71.02","20.96","19.00","21.78","21.81"
"7/02/2020 11:19:20 PM","422.80","71.02","20.93","19.00","21.78","21.81"
"7/02/2020 11:15:35 PM","422.80","71.05","20.93","19.00","21.78","21.81"
"7/02/2020 11:10:35 PM","420.20","71.05","20.96","19.00","21.75","21.78"
"7/02/2020 11:05:35 PM","417.40","71.05","20.96","19.00","21.75","21.78"
"7/02/2020 11:04:20 PM","421.20","71.05","20.90","19.00","21.75","21.78"
"7/02/2020 11:00:35 PM","421.20","71.07","20.90","19.00","21.75","21.78"
"7/02/2020 10:55:35 PM","432.00","71.07","20.84","19.00","21.75","21.75"
"7/02/2020 10:50:35 PM","425.00","71.07","20.76","19.00","21.73","21.75"
"7/02/2020 10:49:20 PM","428.80","71.07","20.67","19.00","21.73","21.75"
"7/02/2020 10:45:35 PM","428.80","67.88","20.67","19.00","21.73","21.75"
"7/02/2020 10:40:35 PM","424.00","67.88","20.62","19.00","21.73","21.73"
"7/02/2020 10:35:35 PM","418.60","67.88","20.59","19.00","21.70","21.73"
"7/02/2020 10:34:20 PM","424.00","67.88","20.62","19.00","21.70","21.73"
"7/02/2020 10:30:35 PM","424.00","68.67","20.62","19.00","21.70","21.73"
"7/02/2020 10:25:35 PM","427.20","68.67","20.62","19.00","21.70","21.70"
"7/02/2020 10:20:35 PM","424.60","68.67","20.62","19.00","21.70","21.70"
"7/02/2020 10:19:20 PM","427.20","68.67","20.62","19.00","21.67","21.70"
"7/02/2020 10:15:35 PM","427.20","68.48","20.62","19.00","21.67","21.70"
"7/02/2020 10:10:35 PM","433.20","68.48","20.56","19.00","21.67","21.70"
"7/02/2020 10:05:35 PM","419.20","68.48","20.59","19.00","21.67","21.67"
"7/02/2020 10:04:20 PM","441.80","68.48","20.59","19.00","21.64","21.67"
"7/02/2020 10:00:35 PM","441.80","70.91","20.59","19.00","21.64","21.67"
"7/02/2020 9:55:35 PM","435.80","70.91","20.56","19.00","21.64","21.67"
"7/02/2020 9:50:35 PM","444.60","70.91","20.53","19.00","21.64","21.64"
"7/02/2020 9:49:20 PM","440.80","70.91","20.50","19.00","21.64","21.64"
"7/02/2020 9:45:35 PM","440.80","67.12","20.50","19.00","21.64","21.64"
"7/02/2020 9:40:35 PM","436.40","67.12","20.47","19.00","21.61","21.64"
"7/02/2020 9:35:35 PM","421.80","67.12","20.44","19.00","21.61","21.61"
"7/02/2020 9:34:20 PM","424.00","67.12","20.44","19.00","21.61","21.61"
"7/02/2020 9:30:35 PM","424.00","67.37","20.44","19.00","21.61","21.61"
"7/02/2020 9:25:35 PM","437.40","67.37","20.44","19.00","21.58","21.58"
"7/02/2020 9:20:35 PM","432.00","67.37","20.47","19.00","21.58","21.58"
"7/02/2020 9:19:20 PM","424.60","67.37","20.44","19.00","21.58","21.58"
"7/02/2020 9:15:35 PM","424.60","67.20","20.44","19.00","21.58","21.58"
"7/02/2020 9:10:35 PM","426.20","67.20","20.39","19.00","21.55","21.58"
"7/02/2020 9:05:35 PM","421.80","67.20","20.39","19.00","21.55","21.55"
"7/02/2020 9:04:20 PM","419.60","67.20","20.36","19.00","21.55","21.55"
"7/02/2020 9:00:35 PM","419.60","66.64","20.36","19.00","21.55","21.55"
"7/02/2020 8:55:35 PM","424.00","66.64","20.30","19.00","21.53","21.55"
"7/02/2020 8:50:35 PM","435.80","66.64","20.30","19.00","21.53","21.53"
"7/02/2020 8:49:20 PM","426.60","66.64","20.33","19.00","21.53","21.53"
"7/02/2020 8:45:35 PM","426.60","66.83","20.33","19.00","21.53","21.53"
"7/02/2020 8:40:35 PM","424.60","66.83","20.30","19.00","21.50","21.53"
"7/02/2020 8:35:35 PM","423.40","66.83","20.22","19.00","21.50","21.50"
"7/02/2020 8:34:20 PM","418.00","66.83","20.22","19.00","21.50","21.50"
"7/02/2020 8:30:35 PM","418.00","67.50","20.22","19.00","21.50","21.50"
"7/02/2020 8:25:35 PM","439.20","67.50","20.25","19.00","21.50","21.50"
"7/02/2020 8:20:35 PM","440.20","67.50","20.16","19.00","21.47","21.47"
"7/02/2020 8:19:20 PM","441.20","67.50","20.16","19.00","21.47","21.47"
"7/02/2020 8:15:35 PM","441.20","68.21","20.16","19.00","21.47","21.47"
"7/02/2020 8:10:35 PM","435.80","68.21","20.19","19.00","21.47","21.47"
"7/02/2020 8:05:35 PM","444.00","68.21","20.19","19.00","21.44","21.44"
"7/02/2020 8:04:20 PM","426.60","68.21","20.10","19.00","21.44","21.44"
"7/02/2020 8:00:35 PM","426.60","67.88","20.10","19.00","21.44","21.44"
"7/02/2020 7:55:35 PM","438.60","67.88","20.02","19.00","21.44","21.44"
"7/02/2020 7:50:35 PM","433.20","67.88","19.85","19.00","21.41","21.41"
"7/02/2020 7:49:20 PM","443.00","67.88","19.67","19.00","21.41","21.41"
"7/02/2020 7:45:35 PM","443.00","65.31","19.67","19.00","21.41","21.41"
"7/02/2020 7:40:35 PM","438.60","65.31","19.53","19.00","21.41","21.41"
"7/02/2020 7:35:35 PM","424.00","65.31","19.36","19.00","21.38","21.38"
"7/02/2020 7:34:20 PM","425.60","65.31","19.22","19.00","21.38","21.38"
"7/02/2020 7:30:35 PM","425.60","60.66","19.22","19.00","21.38","21.38"
"7/02/2020 7:25:35 PM","425.00","60.66","19.02","19.00","21.38","21.38"
"7/02/2020 7:20:35 PM","433.20","60.66","18.82","19.00","21.35","21.35"
"7/02/2020 7:19:20 PM","426.60","60.66","18.59","19.00","21.35","21.35"
"7/02/2020 7:15:35 PM","426.60","60.12","18.59","19.00","21.35","21.35"
"7/02/2020 7:10:35 PM","426.60","60.12","18.30","19.00","21.35","21.35"
"7/02/2020 7:05:35 PM","420.20","60.12","17.99","19.00","21.33","21.35"
"7/02/2020 7:04:20 PM","426.60","60.12","17.64","19.00","21.33","21.35"
"7/02/2020 7:00:35 PM","426.60","66.47","17.64","19.00","21.33","21.35"
"7/02/2020 6:55:35 PM","439.60","66.47","17.21","19.00","21.30","21.35"
"7/02/2020 6:50:35 PM","427.20","66.47","16.73","19.00","21.27","21.33"
"7/02/2020 6:49:20 PM","444.60","66.47","16.29","19.00","21.27","21.35"
"7/02/2020 6:45:35 PM","444.60","63.74","16.29","19.00","21.27","21.35"
"7/02/2020 6:40:35 PM","451.00","63.74","16.01","19.00","21.30","21.35"
"7/02/2020 6:35:35 PM","473.20","63.74","14.76","19.00","21.35","21.47"
"7/02/2020 6:34:20 PM","461.80","63.74","14.01","19.00","21.47","21.55"
"7/02/2020 6:30:35 PM","461.80","66.20","14.01","19.00","21.47","21.55"
"7/02/2020 6:25:35 PM","459.60","66.20","12.87","19.00","21.58","21.64"
"7/02/2020 6:20:35 PM","464.00","66.20","15.26","19.00","21.61","21.67"
"7/02/2020 6:19:20 PM","470.00","66.20","18.27","19.00","21.61","21.67"
"7/02/2020 6:15:35 PM","470.00","66.31","18.27","19.00","21.61","21.67"
"7/02/2020 6:10:35 PM","460.20","66.31","19.33","19.00","21.61","21.67"
"7/02/2020 6:05:35 PM","463.00","66.31","19.10","19.00","21.61","21.70"
"7/02/2020 6:04:20 PM","460.80","66.31","19.10","19.00","21.64","21.70"
"7/02/2020 6:00:35 PM","460.80","65.37","19.10","19.00","21.64","21.70"
"7/02/2020 5:55:35 PM","466.80","65.37","19.19","19.00","21.64","21.70"
"7/02/2020 5:50:35 PM","469.40","65.37","19.13","19.00","21.64","21.70"
"7/02/2020 5:49:20 PM","476.40","65.37","19.13","19.00","21.64","21.70"
"7/02/2020 5:45:35 PM","476.40","65.58","19.13","19.00","21.64","21.70"
"7/02/2020 5:40:35 PM","473.80","65.58","19.13","19.00","21.64","21.70"
"7/02/2020 5:35:35 PM","465.00","65.58","19.27","19.00","21.64","21.67"
"7/02/2020 5:34:20 PM","460.20","65.58","20.13","19.00","21.64","21.67"
"7/02/2020 5:30:35 PM","460.20","65.69","20.13","19.00","21.64","21.67"
"7/02/2020 5:25:35 PM","482.40","65.69","20.39","19.00","21.61","21.64"
"7/02/2020 5:20:35 PM","473.80","65.69","21.61","19.00","21.58","21.61"
"7/02/2020 5:19:20 PM","476.40","65.69","21.56","19.00","21.55","21.58"
"7/02/2020 5:15:35 PM","476.40","61.15","21.56","19.00","21.55","21.58"
"7/02/2020 5:10:35 PM","468.40","61.15","21.59","19.00","21.53","21.55"
"7/02/2020 5:05:35 PM","466.20","61.15","21.33","19.00","21.50","21.53"
"7/02/2020 5:04:20 PM","469.40","61.15","20.76","19.00","21.47","21.53"
"7/02/2020 5:00:35 PM","469.40","62.23","20.76","19.00","21.47","21.53"
"7/02/2020 4:55:35 PM","468.80","62.23","20.39","19.00","21.44","21.50"
"7/02/2020 4:50:35 PM","476.40","62.23","20.02","19.00","21.44","21.50"
"7/02/2020 4:49:20 PM","473.80","62.23","19.73","19.00","21.44","21.50"
"7/02/2020 4:45:35 PM","473.80","63.91","19.73","19.00","21.44","21.50"
"7/02/2020 4:40:35 PM","477.60","63.91","18.96","19.00","21.44","21.53"
"7/02/2020 4:35:35 PM","467.20","63.91","17.64","19.00","21.47","21.55"
"7/02/2020 4:34:20 PM","476.40","63.91","17.33","19.00","21.53","21.58"
"7/02/2020 4:30:35 PM","476.40","65.39","17.33","19.00","21.53","21.58"
"7/02/2020 4:25:35 PM","489.40","65.39","16.87","19.00","21.55","21.64"
"7/02/2020 4:20:35 PM","472.60","65.39","16.44","19.00","21.58","21.67"
"7/02/2020 4:19:20 PM","473.80","65.39","16.04","19.00","21.64","21.73"
"7/02/2020 4:15:35 PM","473.80","65.61","16.04","19.00","21.64","21.73"
"7/02/2020 4:10:35 PM","473.80","65.61","16.06","19.00","21.67","21.75"
"7/02/2020 4:05:35 PM","484.00","65.61","16.84","19.00","21.70","21.78"
"7/02/2020 4:04:20 PM","475.40","65.61","17.70","19.00","21.70","21.81"
"7/02/2020 4:00:35 PM","475.40","65.23","17.70","19.00","21.70","21.81"
"7/02/2020 3:55:35 PM","479.20","65.23","18.33","19.00","21.73","21.81"
"7/02/2020 3:50:35 PM","476.40","65.23","19.13","19.00","21.73","21.81"
"7/02/2020 3:49:20 PM","472.60","65.23","19.33","19.00","21.73","21.81"
