"Timestamp","FCU-00-10  CO2 Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log","FCU-00-10  ClgTmpSp Extended Trend Log","FCU-00-10 HtgTmpSp Extended Trend Log","FCU-00-10  ZnTmp Extended Trend Log","FCU-00-10  SaTmp Extended Trend Log"
"23/03/2020 10:20:35 AM","500.00","20.92","23.00","20.00","20.95","20.92"
"23/03/2020 10:15:35 AM","511.60","20.95","23.00","20.00","20.95","20.95"
"23/03/2020 10:10:35 AM","490.40","21.06","23.00","20.00","20.95","21.06"
"23/03/2020 10:05:35 AM","463.40","21.32","25.00","21.00","20.95","21.32"
"23/03/2020 10:00:35 AM","478.20","21.03","25.00","21.00","20.96","21.03"
"23/03/2020 9:55:35 AM","478.20","21.26","25.00","21.00","20.96","21.26"
"23/03/2020 9:50:35 AM","484.80","22.04","25.00","21.00","20.95","22.04"
"23/03/2020 9:45:35 AM","503.80","21.71","25.00","21.00","20.95","21.71"
"23/03/2020 9:40:35 AM","495.00","21.37","25.00","21.00","20.95","21.37"
"23/03/2020 9:35:35 AM","487.40","21.55","25.00","21.00","20.95","21.55"
"23/03/2020 9:30:35 AM","473.80","21.01","25.00","21.00","20.95","21.01"
"23/03/2020 9:25:35 AM","505.60","21.13","25.00","21.00","20.97","21.13"
"23/03/2020 9:20:35 AM","469.60","21.53","25.00","21.00","20.96","21.53"
"23/03/2020 9:15:35 AM","491.80","22.53","25.00","21.00","20.95","22.53"
"23/03/2020 9:10:35 AM","497.80","21.22","25.00","21.00","20.95","21.22"
"23/03/2020 9:05:35 AM","499.20","21.15","25.00","21.00","20.96","21.15"
"23/03/2020 9:00:35 AM","501.00","21.66","25.00","21.00","20.96","21.66"
"23/03/2020 8:55:35 AM","503.60","22.39","25.00","21.00","20.95","22.39"
"23/03/2020 8:50:35 AM","499.20","21.51","25.00","21.00","20.95","21.51"
"23/03/2020 8:45:35 AM","500.20","21.23","25.00","21.00","20.96","21.23"
"23/03/2020 8:40:35 AM","513.80","22.41","25.00","21.00","20.95","22.41"
"23/03/2020 8:35:35 AM","520.20","22.23","25.00","21.00","20.95","22.23"
"23/03/2020 8:30:35 AM","523.80","22.20","25.00","21.00","20.95","22.20"
"23/03/2020 8:25:35 AM","505.80","22.16","25.00","21.00","20.94","22.16"
"23/03/2020 8:20:35 AM","492.60","21.94","25.00","21.00","20.93","21.94"
"23/03/2020 8:15:35 AM","503.80","21.72","25.00","21.00","20.94","21.72"
"23/03/2020 8:10:35 AM","502.60","21.57","25.00","21.00","20.94","21.57"
"23/03/2020 8:05:35 AM","490.40","21.25","25.00","21.00","20.95","21.25"
"23/03/2020 8:00:35 AM","492.20","21.29","25.00","21.00","20.96","21.29"
"23/03/2020 7:55:35 AM","470.80","22.58","25.00","21.00","20.95","22.58"
"23/03/2020 7:50:35 AM","487.60","22.55","25.00","21.00","20.94","22.55"
"23/03/2020 7:45:35 AM","498.80","22.54","25.00","21.00","20.94","22.54"
"23/03/2020 7:40:35 AM","485.40","22.52","25.00","21.00","20.93","22.52"
"23/03/2020 7:35:35 AM","482.80","22.51","25.00","21.00","20.93","22.51"
"23/03/2020 7:30:35 AM","503.00","22.50","25.00","21.00","20.93","22.50"
"23/03/2020 7:25:35 AM","463.40","22.50","25.00","21.00","20.92","22.50"
"23/03/2020 7:20:35 AM","476.80","22.46","25.00","21.00","20.92","22.46"
"23/03/2020 7:15:35 AM","497.40","22.29","25.00","21.00","20.92","22.29"
"23/03/2020 7:10:35 AM","479.60","22.22","25.00","21.00","20.92","22.22"
"23/03/2020 7:05:35 AM","484.20","21.90","25.00","21.00","20.93","21.90"
"23/03/2020 7:00:35 AM","485.20","21.22","25.00","21.00","20.95","21.22"
"23/03/2020 6:55:35 AM","484.60","20.92","25.00","21.00","20.97","20.92"
"23/03/2020 6:50:35 AM","478.60","21.05","25.00","21.00","20.99","21.05"
"23/03/2020 6:45:35 AM","481.00","21.33","25.00","21.00","20.99","21.33"
"23/03/2020 6:40:35 AM","495.60","22.51","25.00","21.00","21.00","22.51"
"23/03/2020 6:35:35 AM","484.40","22.71","25.00","21.00","20.99","22.71"
"23/03/2020 6:30:35 AM","481.00","25.40","25.00","21.00","20.92","25.40"
"23/03/2020 6:25:35 AM","498.60","26.09","25.00","21.00","20.83","26.09"
"23/03/2020 6:20:35 AM","488.00","26.71","25.00","21.00","20.71","26.71"
"23/03/2020 6:15:35 AM","484.40","27.34","25.00","21.00","20.56","27.34"
"23/03/2020 6:10:35 AM","454.60","28.10","25.00","21.00","20.39","28.10"
"23/03/2020 6:05:35 AM","474.40","28.20","25.00","21.00","20.22","28.20"
"23/03/2020 6:00:35 AM","478.00","19.99","25.00","21.00","20.17","19.99"
"23/03/2020 5:55:35 AM","493.00","20.07","23.00","20.00","20.17","20.07"
"23/03/2020 5:50:35 AM","486.60","20.05","23.00","20.00","20.15","20.05"
"23/03/2020 5:45:35 AM","460.80","20.02","23.00","20.00","20.15","20.02"
"23/03/2020 5:40:35 AM","489.20","19.98","23.00","20.00","20.14","19.98"
"23/03/2020 5:35:35 AM","484.60","19.94","23.00","20.00","20.13","19.94"
"23/03/2020 5:30:35 AM","485.60","19.88","23.00","20.00","20.12","19.88"
"23/03/2020 5:25:35 AM","462.80","19.77","23.00","20.00","20.13","19.77"
"23/03/2020 5:20:35 AM","466.20","19.48","23.00","20.00","20.13","19.48"
"23/03/2020 5:15:35 AM","481.00","18.33","23.00","20.00","20.12","18.33"
"23/03/2020 5:10:35 AM","474.60","16.89","25.00","21.00","20.08","16.89"
"23/03/2020 5:05:35 AM","463.20","16.88","25.00","21.00","20.05","16.88"
"23/03/2020 5:00:35 AM","461.60","16.89","25.00","21.00","20.05","16.89"
"23/03/2020 4:55:35 AM","454.60","16.89","25.00","21.00","20.06","16.89"
"23/03/2020 4:50:35 AM","462.60","16.89","25.00","21.00","20.06","16.89"
"23/03/2020 4:45:35 AM","465.40","16.90","25.00","21.00","20.06","16.90"
"23/03/2020 4:40:35 AM","480.00","16.89","25.00","21.00","20.06","16.89"
"23/03/2020 4:35:35 AM","456.00","16.90","25.00","21.00","20.06","16.90"
"23/03/2020 4:30:35 AM","454.60","16.90","25.00","21.00","20.07","16.90"
"23/03/2020 4:25:35 AM","469.00","16.90","25.00","21.00","20.07","16.90"
"23/03/2020 4:20:35 AM","461.60","16.89","25.00","21.00","20.08","16.89"
"23/03/2020 4:15:35 AM","456.80","16.89","25.00","21.00","20.08","16.89"
"23/03/2020 4:10:35 AM","477.00","16.90","25.00","21.00","20.09","16.90"
"23/03/2020 4:05:35 AM","468.00","16.90","25.00","21.00","20.09","16.90"
"23/03/2020 4:00:35 AM","470.80","16.90","25.00","21.00","20.09","16.90"
"23/03/2020 3:55:35 AM","470.60","16.90","25.00","21.00","20.10","16.90"
"23/03/2020 3:50:35 AM","451.20","16.90","25.00","21.00","20.10","16.90"
"23/03/2020 3:45:35 AM","461.20","16.90","25.00","21.00","20.11","16.90"
"23/03/2020 3:40:35 AM","460.40","16.90","25.00","21.00","20.11","16.90"
"23/03/2020 3:35:35 AM","475.00","16.90","25.00","21.00","20.12","16.90"
"23/03/2020 3:30:35 AM","467.00","16.91","25.00","21.00","20.12","16.91"
"23/03/2020 3:25:35 AM","472.60","16.91","25.00","21.00","20.13","16.91"
"23/03/2020 3:20:35 AM","475.60","16.92","25.00","21.00","20.14","16.92"
"23/03/2020 3:15:35 AM","461.80","16.93","25.00","21.00","20.15","16.93"
"23/03/2020 3:10:35 AM","476.00","16.95","25.00","21.00","20.16","16.95"
"23/03/2020 3:05:35 AM","449.20","16.97","25.00","21.00","20.17","16.97"
"23/03/2020 3:00:35 AM","463.60","17.00","25.00","21.00","20.19","17.00"
"23/03/2020 2:55:35 AM","473.60","17.02","25.00","21.00","20.20","17.02"
"23/03/2020 2:50:35 AM","469.80","17.04","25.00","21.00","20.21","17.04"
"23/03/2020 2:45:35 AM","466.60","17.07","25.00","21.00","20.23","17.07"
"23/03/2020 2:40:35 AM","469.00","17.09","25.00","21.00","20.24","17.09"
"23/03/2020 2:35:35 AM","477.00","17.13","25.00","21.00","20.26","17.13"
"23/03/2020 2:30:35 AM","479.20","17.16","25.00","21.00","20.28","17.16"
"23/03/2020 2:25:35 AM","453.80","17.17","25.00","21.00","20.30","17.17"
"23/03/2020 2:20:35 AM","472.00","17.20","25.00","21.00","20.31","17.20"
"23/03/2020 2:15:35 AM","481.60","17.21","25.00","21.00","20.33","17.21"
"23/03/2020 2:10:35 AM","475.80","17.22","25.00","21.00","20.34","17.22"
"23/03/2020 2:05:35 AM","470.80","17.25","25.00","21.00","20.35","17.25"
"23/03/2020 2:00:35 AM","467.00","17.26","25.00","21.00","20.37","17.26"
"23/03/2020 1:55:35 AM","459.20","17.28","25.00","21.00","20.38","17.28"
"23/03/2020 1:50:35 AM","479.40","17.30","25.00","21.00","20.39","17.30"
"23/03/2020 1:45:35 AM","483.60","17.32","25.00","21.00","20.41","17.32"
"23/03/2020 1:40:35 AM","467.40","17.34","25.00","21.00","20.42","17.34"
"23/03/2020 1:35:35 AM","454.60","17.36","25.00","21.00","20.43","17.36"
"23/03/2020 1:30:35 AM","469.20","17.38","25.00","21.00","20.45","17.38"
"23/03/2020 1:25:35 AM","469.60","17.41","25.00","21.00","20.47","17.41"
"23/03/2020 1:20:35 AM","469.60","17.44","25.00","21.00","20.48","17.44"
"23/03/2020 1:15:35 AM","461.20","17.46","25.00","21.00","20.50","17.46"
"23/03/2020 1:10:35 AM","456.00","17.49","25.00","21.00","20.52","17.49"
"23/03/2020 1:05:35 AM","460.60","17.52","25.00","21.00","20.54","17.52"
"23/03/2020 1:00:35 AM","467.20","17.56","25.00","21.00","20.55","17.56"
"23/03/2020 12:55:35 AM","458.80","17.58","25.00","21.00","20.57","17.58"
"23/03/2020 12:50:35 AM","458.40","17.61","25.00","21.00","20.58","17.61"
"23/03/2020 12:45:35 AM","469.20","17.63","25.00","21.00","20.60","17.63"
"23/03/2020 12:40:35 AM","477.20","17.65","25.00","21.00","20.61","17.65"
"23/03/2020 12:35:35 AM","469.40","17.67","25.00","21.00","20.63","17.67"
"23/03/2020 12:30:35 AM","465.60","17.69","25.00","21.00","20.64","17.69"
"23/03/2020 12:25:35 AM","454.00","17.71","25.00","21.00","20.66","17.71"
"23/03/2020 12:20:35 AM","482.80","17.74","25.00","21.00","20.68","17.74"
"23/03/2020 12:15:35 AM","466.60","17.77","25.00","21.00","20.70","17.77"
"23/03/2020 12:10:35 AM","473.00","17.80","25.00","21.00","20.71","17.80"
"23/03/2020 12:05:35 AM","484.60","17.83","25.00","21.00","20.73","17.83"
"23/03/2020 12:00:35 AM","467.40","17.85","25.00","21.00","20.75","17.85"
"22/03/2020 11:55:35 PM","455.60","17.87","25.00","21.00","20.76","17.87"
"22/03/2020 11:50:35 PM","463.60","17.89","25.00","21.00","20.77","17.89"
"22/03/2020 11:45:35 PM","455.80","17.92","25.00","21.00","20.79","17.92"
"22/03/2020 11:40:35 PM","471.00","17.94","25.00","21.00","20.81","17.94"
"22/03/2020 11:35:35 PM","477.60","17.96","25.00","21.00","20.82","17.96"
"22/03/2020 11:30:35 PM","481.20","17.98","25.00","21.00","20.84","17.98"
"22/03/2020 11:25:35 PM","459.80","18.00","25.00","21.00","20.85","18.00"
"22/03/2020 11:20:35 PM","455.20","18.03","25.00","21.00","20.87","18.03"
"22/03/2020 11:15:35 PM","473.80","18.06","25.00","21.00","20.88","18.06"
"22/03/2020 11:10:35 PM","476.20","18.09","25.00","21.00","20.90","18.09"
"22/03/2020 11:05:35 PM","487.60","18.12","25.00","21.00","20.92","18.12"
"22/03/2020 11:00:35 PM","477.20","18.16","25.00","21.00","20.94","18.16"
"22/03/2020 10:55:35 PM","478.20","18.19","25.00","21.00","20.95","18.19"
"22/03/2020 10:50:35 PM","481.60","18.23","25.00","21.00","20.98","18.23"
"22/03/2020 10:45:35 PM","470.00","18.27","25.00","21.00","21.00","18.27"
"22/03/2020 10:40:35 PM","459.40","18.32","25.00","21.00","21.01","18.32"
"22/03/2020 10:35:35 PM","476.20","18.35","25.00","21.00","21.03","18.35"
"22/03/2020 10:30:35 PM","478.20","18.39","25.00","21.00","21.05","18.39"
"22/03/2020 10:25:35 PM","463.20","18.43","25.00","21.00","21.08","18.43"
"22/03/2020 10:20:35 PM","466.60","18.45","25.00","21.00","21.09","18.45"
"22/03/2020 10:15:35 PM","471.40","18.48","25.00","21.00","21.10","18.48"
"22/03/2020 10:10:35 PM","464.60","18.50","25.00","21.00","21.12","18.50"
"22/03/2020 10:05:35 PM","478.40","18.53","25.00","21.00","21.14","18.53"
"22/03/2020 10:00:35 PM","483.20","18.55","25.00","21.00","21.16","18.55"
"22/03/2020 9:55:35 PM","472.00","18.57","25.00","21.00","21.18","18.57"
"22/03/2020 9:50:35 PM","475.40","18.60","25.00","21.00","21.19","18.60"
"22/03/2020 9:45:35 PM","481.80","18.62","25.00","21.00","21.21","18.62"
"22/03/2020 9:40:35 PM","466.40","18.64","25.00","21.00","21.23","18.64"
"22/03/2020 9:35:35 PM","471.40","18.68","25.00","21.00","21.25","18.68"
"22/03/2020 9:30:35 PM","479.80","18.72","25.00","21.00","21.27","18.72"
"22/03/2020 9:25:35 PM","464.60","18.77","25.00","21.00","21.29","18.77"
"22/03/2020 9:20:35 PM","474.20","18.81","25.00","21.00","21.31","18.81"
"22/03/2020 9:15:35 PM","464.00","18.86","25.00","21.00","21.33","18.86"
"22/03/2020 9:10:35 PM","468.40","18.91","25.00","21.00","21.35","18.91"
"22/03/2020 9:05:35 PM","455.80","18.97","25.00","21.00","21.37","18.97"
"22/03/2020 9:00:35 PM","459.20","19.02","25.00","21.00","21.39","19.02"
"22/03/2020 8:55:35 PM","459.00","19.07","25.00","21.00","21.42","19.07"
"22/03/2020 8:50:35 PM","461.40","19.11","25.00","21.00","21.44","19.11"
"22/03/2020 8:45:35 PM","467.80","19.16","25.00","21.00","21.47","19.16"
"22/03/2020 8:40:35 PM","471.20","19.19","25.00","21.00","21.49","19.19"
"22/03/2020 8:35:35 PM","468.00","19.23","25.00","21.00","21.51","19.23"
"22/03/2020 8:30:35 PM","478.00","19.27","25.00","21.00","21.53","19.27"
"22/03/2020 8:25:35 PM","486.60","19.30","25.00","21.00","21.55","19.30"
"22/03/2020 8:20:35 PM","484.20","19.34","25.00","21.00","21.57","19.34"
"22/03/2020 8:15:35 PM","462.40","19.37","25.00","21.00","21.59","19.37"
"22/03/2020 8:10:35 PM","472.00","19.41","25.00","21.00","21.61","19.41"
"22/03/2020 8:05:35 PM","467.00","19.46","25.00","21.00","21.63","19.46"
"22/03/2020 8:00:35 PM","483.00","19.51","25.00","21.00","21.65","19.51"
"22/03/2020 7:55:35 PM","468.80","19.58","25.00","21.00","21.68","19.58"
"22/03/2020 7:50:35 PM","475.20","19.67","25.00","21.00","21.70","19.67"
"22/03/2020 7:45:35 PM","478.60","19.75","25.00","21.00","21.73","19.75"
"22/03/2020 7:40:35 PM","476.00","19.82","25.00","21.00","21.76","19.82"
"22/03/2020 7:35:35 PM","475.80","19.88","25.00","21.00","21.79","19.88"
"22/03/2020 7:30:35 PM","470.20","19.94","25.00","21.00","21.82","19.94"
"22/03/2020 7:25:35 PM","474.80","19.99","25.00","21.00","21.84","19.99"
"22/03/2020 7:20:35 PM","471.40","20.04","25.00","21.00","21.86","20.04"
"22/03/2020 7:15:35 PM","472.40","20.08","25.00","21.00","21.89","20.08"
"22/03/2020 7:10:35 PM","479.60","20.12","25.00","21.00","21.91","20.12"
"22/03/2020 7:05:35 PM","496.40","20.15","25.00","21.00","21.93","20.15"
"22/03/2020 7:00:35 PM","476.20","20.16","25.00","21.00","21.95","20.16"
"22/03/2020 6:55:35 PM","488.60","20.18","25.00","21.00","21.96","20.18"
"22/03/2020 6:50:35 PM","470.20","20.19","25.00","21.00","21.97","20.19"
"22/03/2020 6:45:35 PM","475.00","20.19","25.00","21.00","21.98","20.19"
"22/03/2020 6:40:35 PM","476.80","20.20","25.00","21.00","21.99","20.20"
"22/03/2020 6:35:35 PM","479.40","20.22","25.00","21.00","22.00","20.22"
"22/03/2020 6:30:35 PM","474.40","20.24","25.00","21.00","22.01","20.24"
"22/03/2020 6:25:35 PM","475.80","20.24","25.00","21.00","22.02","20.24"
"22/03/2020 6:20:35 PM","478.80","20.25","25.00","21.00","22.04","20.25"
"22/03/2020 6:15:35 PM","487.00","20.27","25.00","21.00","22.04","20.27"
"22/03/2020 6:10:35 PM","487.20","20.28","25.00","21.00","22.05","20.28"
"22/03/2020 6:05:35 PM","469.40","20.30","25.00","21.00","22.05","20.30"
"22/03/2020 6:00:35 PM","489.00","20.30","25.00","21.00","22.06","20.30"
"22/03/2020 5:55:35 PM","481.40","20.31","25.00","21.00","22.07","20.31"
"22/03/2020 5:50:35 PM","481.80","20.32","25.00","21.00","22.07","20.32"
"22/03/2020 5:45:35 PM","476.00","20.31","25.00","21.00","22.07","20.31"
"22/03/2020 5:40:35 PM","491.40","20.31","25.00","21.00","22.07","20.31"
"22/03/2020 5:35:35 PM","469.00","20.29","25.00","21.00","22.06","20.29"
"22/03/2020 5:30:35 PM","495.40","20.27","25.00","21.00","22.06","20.27"
"22/03/2020 5:25:35 PM","492.00","20.25","25.00","21.00","22.07","20.25"
"22/03/2020 5:20:35 PM","491.20","20.23","25.00","21.00","22.06","20.23"
"22/03/2020 5:15:35 PM","464.20","20.22","25.00","21.00","22.06","20.22"
"22/03/2020 5:10:35 PM","491.00","20.19","25.00","21.00","22.06","20.19"
"22/03/2020 5:05:35 PM","476.20","20.17","25.00","21.00","22.06","20.17"
"22/03/2020 5:00:35 PM","484.20","20.15","25.00","21.00","22.06","20.15"
"22/03/2020 4:55:35 PM","477.20","20.14","25.00","21.00","22.06","20.14"
"22/03/2020 4:50:35 PM","475.60","20.12","25.00","21.00","22.06","20.12"
"22/03/2020 4:45:35 PM","479.20","20.12","25.00","21.00","22.06","20.12"
"22/03/2020 4:40:35 PM","460.80","20.09","25.00","21.00","22.06","20.09"
"22/03/2020 4:35:35 PM","488.00","20.09","25.00","21.00","22.06","20.09"
"22/03/2020 4:30:35 PM","471.40","20.08","25.00","21.00","22.07","20.08"
"22/03/2020 4:25:35 PM","477.20","20.06","25.00","21.00","22.07","20.06"
"22/03/2020 4:20:35 PM","487.40","20.05","25.00","21.00","22.07","20.05"
"22/03/2020 4:15:35 PM","493.20","20.05","25.00","21.00","22.07","20.05"
"22/03/2020 4:10:35 PM","461.60","20.06","25.00","21.00","22.07","20.06"
"22/03/2020 4:05:35 PM","482.00","20.05","25.00","21.00","22.07","20.05"
"22/03/2020 4:00:35 PM","478.80","20.02","25.00","21.00","22.07","20.02"
"22/03/2020 3:55:35 PM","472.00","20.03","25.00","21.00","22.07","20.03"
"22/03/2020 3:50:35 PM","480.80","20.00","25.00","21.00","22.07","20.00"
"22/03/2020 3:45:35 PM","492.00","19.98","25.00","21.00","22.06","19.98"
"22/03/2020 3:40:35 PM","482.40","19.96","25.00","21.00","22.05","19.96"
"22/03/2020 3:35:35 PM","494.20","19.94","25.00","21.00","22.05","19.94"
"22/03/2020 3:30:35 PM","483.00","19.92","25.00","21.00","22.05","19.92"
"22/03/2020 3:25:35 PM","465.00","19.91","25.00","21.00","22.05","19.91"
"22/03/2020 3:20:35 PM","475.40","19.90","25.00","21.00","22.05","19.90"
"22/03/2020 3:15:35 PM","466.20","19.89","25.00","21.00","22.04","19.89"
"22/03/2020 3:10:35 PM","475.60","19.88","25.00","21.00","22.04","19.88"
"22/03/2020 3:05:35 PM","484.20","19.87","25.00","21.00","22.04","19.87"
"22/03/2020 3:00:35 PM","483.20","19.86","25.00","21.00","22.03","19.86"
"22/03/2020 2:55:35 PM","476.20","19.84","25.00","21.00","22.02","19.84"
"22/03/2020 2:50:35 PM","478.20","19.83","25.00","21.00","22.02","19.83"
"22/03/2020 2:45:35 PM","488.60","19.82","25.00","21.00","22.02","19.82"
"22/03/2020 2:40:35 PM","475.60","19.82","25.00","21.00","22.01","19.82"
"22/03/2020 2:35:35 PM","487.40","19.80","25.00","21.00","22.00","19.80"
"22/03/2020 2:30:35 PM","474.60","19.77","25.00","21.00","21.99","19.77"
"22/03/2020 2:25:35 PM","474.60","19.74","25.00","21.00","21.98","19.74"
"22/03/2020 2:20:35 PM","494.80","19.71","25.00","21.00","21.96","19.71"
"22/03/2020 2:15:35 PM","478.20","19.67","25.00","21.00","21.95","19.67"
"22/03/2020 2:10:35 PM","481.60","19.65","25.00","21.00","21.94","19.65"
"22/03/2020 2:05:35 PM","482.80","19.61","25.00","21.00","21.93","19.61"
"22/03/2020 2:00:35 PM","473.60","19.58","25.00","21.00","21.91","19.58"
"22/03/2020 1:55:35 PM","477.20","19.53","25.00","21.00","21.89","19.53"
"22/03/2020 1:50:35 PM","467.00","19.50","25.00","21.00","21.87","19.50"
"22/03/2020 1:45:35 PM","483.40","19.47","25.00","21.00","21.85","19.47"
"22/03/2020 1:40:35 PM","501.40","19.42","25.00","21.00","21.84","19.42"
"22/03/2020 1:35:35 PM","497.40","19.38","25.00","21.00","21.81","19.38"
"22/03/2020 1:30:35 PM","468.60","19.34","25.00","21.00","21.79","19.34"
"22/03/2020 1:25:35 PM","468.20","19.29","25.00","21.00","21.77","19.29"
"22/03/2020 1:20:35 PM","483.00","19.24","25.00","21.00","21.75","19.24"
"22/03/2020 1:15:35 PM","477.80","19.19","25.00","21.00","21.73","19.19"
"22/03/2020 1:10:35 PM","467.60","19.16","25.00","21.00","21.71","19.16"
"22/03/2020 1:05:35 PM","474.20","19.12","25.00","21.00","21.68","19.12"
"22/03/2020 1:00:35 PM","489.80","19.07","25.00","21.00","21.66","19.07"
"22/03/2020 12:55:35 PM","460.20","19.02","25.00","21.00","21.64","19.02"
"22/03/2020 12:50:35 PM","485.20","18.98","25.00","21.00","21.63","18.98"
"22/03/2020 12:45:35 PM","483.40","18.94","25.00","21.00","21.60","18.94"
"22/03/2020 12:40:35 PM","482.80","18.92","25.00","21.00","21.59","18.92"
"22/03/2020 12:35:35 PM","479.20","18.89","25.00","21.00","21.57","18.89"
"22/03/2020 12:30:35 PM","496.00","18.87","25.00","21.00","21.56","18.87"
"22/03/2020 12:25:35 PM","474.40","18.84","25.00","21.00","21.54","18.84"
"22/03/2020 12:20:35 PM","491.00","18.82","25.00","21.00","21.52","18.82"
"22/03/2020 12:15:35 PM","480.00","18.80","25.00","21.00","21.50","18.80"
"22/03/2020 12:10:35 PM","490.40","18.77","25.00","21.00","21.48","18.77"
"22/03/2020 12:05:35 PM","485.00","18.76","25.00","21.00","21.46","18.76"
"22/03/2020 12:00:35 PM","486.80","18.74","25.00","21.00","21.44","18.74"
"22/03/2020 11:55:35 AM","473.40","18.71","25.00","21.00","21.42","18.71"
"22/03/2020 11:50:35 AM","475.20","18.68","25.00","21.00","21.40","18.68"
"22/03/2020 11:45:35 AM","486.00","18.66","25.00","21.00","21.39","18.66"
"22/03/2020 11:40:35 AM","486.00","18.64","25.00","21.00","21.37","18.64"
"22/03/2020 11:35:35 AM","484.40","18.61","25.00","21.00","21.36","18.61"
"22/03/2020 11:30:35 AM","490.00","18.58","25.00","21.00","21.34","18.58"
"22/03/2020 11:25:35 AM","481.20","18.56","25.00","21.00","21.32","18.56"
"22/03/2020 11:20:35 AM","486.40","18.54","25.00","21.00","21.30","18.54"
"22/03/2020 11:15:35 AM","495.80","18.51","25.00","21.00","21.29","18.51"
"22/03/2020 11:10:35 AM","491.20","18.49","25.00","21.00","21.27","18.49"
"22/03/2020 11:05:35 AM","504.00","18.47","25.00","21.00","21.25","18.47"
"22/03/2020 11:00:35 AM","478.00","18.44","25.00","21.00","21.24","18.44"
"22/03/2020 10:55:35 AM","471.00","18.40","25.00","21.00","21.23","18.40"
